wavelength,ApoSymb_1,ApoSymb_2,ApoSymb_3,ApoSymb_4,ApoSymb_5
566.951,66.86542887,74.71810103,69.18049901,64.54179123,73.27223548
567.148,66.90723058,74.76296751,69.25738109,64.59144105,73.34275232
567.344,66.93191339,74.82069763,69.34157523,64.64850199,73.38002376
567.54,67.02649859,74.91169528,69.43730069,64.7206489,73.45089462
567.737,67.07205489,74.98045554,69.53636909,64.79251404,73.50074502
567.933,67.12457324,75.03725015,69.60565396,64.86520642,73.53083072
568.129,67.18052631,75.07867605,69.68222752,64.91900251,73.55780564
568.325,67.23656566,75.16189453,69.75521053,64.99224036,73.61828213
568.522,67.33084362,75.24241834,69.86498061,65.08331969,73.72265454
568.718,67.34496973,75.27641927,69.90497971,65.1104724,73.72077505
568.914,67.39732815,75.32292963,69.97121848,65.19470413,73.75055565
569.11,67.40434491,75.32313175,69.99661682,65.21582852,73.75058011
569.307,67.44648542,75.37993887,70.06980077,65.26797014,73.78881576
569.503,67.48502496,75.44524603,70.16143787,65.32039352,73.85148773
569.699,67.49548907,75.47619808,70.23425495,65.37388979,73.86147916
569.895,67.49533545,75.48722823,70.24917589,65.41507366,73.86807919
570.091,67.51644253,75.51782609,70.30067131,65.46389623,73.91013366
570.287,67.51313618,75.54063228,70.33367855,65.48036499,73.95054033
570.483,67.50617414,75.54117608,70.34843357,65.48670325,73.93456997
570.679,67.48185329,75.54841144,70.3482443,65.50946405,73.90888881
570.876,67.51687183,75.60993634,70.42443933,65.56956227,73.9549938
571.072,67.5099161,75.63200914,70.4352836,65.57149054,73.96283866
571.268,67.53101687,75.68084749,70.48660141,65.62911501,74.00767435
571.464,67.50323606,75.69243394,70.49013363,65.65298482,74.00364829
571.66,67.53119997,75.71107865,70.51163289,65.69852448,74.02654824
571.856,67.53134096,75.73786923,70.54802976,65.7042992,74.06103847
572.052,67.54217334,75.76899838,70.60253626,65.73392566,74.10867983
572.248,67.54214178,75.78725138,70.61710201,65.74000021,74.1227707
572.444,67.55269217,75.81476284,70.67534167,65.80090761,74.15318595
572.639,67.57370666,75.87211375,70.74447227,65.85768678,74.23719703
572.835,67.58776543,75.87953873,70.77324857,65.86678054,74.2745174
573.031,67.612141,75.89799384,70.8212001,65.94249213,74.33000362
573.227,67.6296408,75.93690214,70.90180367,65.98311246,74.40117957
573.423,67.62970183,75.9457939,70.92755722,66.01356616,74.43034999
573.619,67.66464672,75.96895429,70.99365339,66.03495425,74.47702713
573.815,67.66457306,76.00730629,71.01549618,66.06707251,74.49620612
574.01,67.67511714,76.03408436,71.07054715,66.14964976,74.54137136
574.206,67.70983476,76.07929252,71.10342347,66.20150961,74.57836217
574.402,67.72023152,76.07696454,71.16879758,66.25006848,74.61221775
574.598,67.75156282,76.09633014,71.2016739,66.27914947,74.63266605
574.794,67.74115974,76.09651975,71.21267243,66.30796675,74.62046557
574.989,67.73380419,76.09744275,71.24160299,66.34530417,74.60885082
575.185,67.71285703,76.087146,71.25989022,66.35109696,74.60416565
575.381,67.71285703,76.09512727,71.25619208,66.38839825,74.6192452
575.576,67.70933603,76.09947835,71.28836968,66.39691041,74.62961511
575.772,67.68142684,76.09586066,71.30240263,66.42931044,74.64219407
575.968,67.65380595,76.07345869,71.32815617,66.47486817,74.63498386
576.163,67.63988818,76.04000156,71.32394857,66.48914496,74.64973385
576.359,67.61887999,76.03714229,71.35274821,66.52590078,74.67890426
576.555,67.59808646,76.06374326,71.36732563,66.55910998,74.6927145
576.75,67.55984153,76.06791724,71.38525767,66.58051613,74.69774013
576.946,67.55654149,76.06867566,71.41117714,66.61757179,74.70563393
577.141,67.54293727,76.10000691,71.43732089,66.66256598,74.77591906
577.337,67.55699603,76.13872561,71.51371686,66.73499466,74.8289047
577.532,67.55354869,76.14669437,71.54604872,66.78193518,74.86591998
577.728,67.56035711,76.1628215,71.58261152,66.85711936,74.89947047
577.923,67.55698972,76.18672779,71.61176635,66.90541453,74.96183734
578.119,67.55692869,76.19831424,71.63715303,66.94083377,75.01296796
578.314,67.56755904,76.26292553,71.68829324,67.0036875,75.05876785
578.51,67.56777369,76.26386104,71.70336845,67.04790865,75.08232691
578.705,67.55378227,76.26859132,71.7177566,67.07949951,75.12779724
578.901,67.53634981,76.26191225,71.7211579,67.12698551,75.17609771
579.096,67.52580573,76.26680713,71.724204,67.1742078,75.22847317
579.291,67.51882476,76.25995097,71.76007974,67.22088462,75.24823788
579.487,67.48044514,76.21872719,71.73058137,67.23297953,75.24922655
579.682,67.47699779,76.23864909,71.78528881,67.30050695,75.28214239
579.877,67.47385768,76.28351557,71.79612141,67.37158098,75.33922747
580.073,67.45992098,76.27305424,71.81407679,67.42291342,75.31764576
580.268,67.45286635,76.29712511,71.84321996,67.47092682,75.35216046
580.463,67.4109468,76.27218053,71.84660958,67.50660977,75.37598659
580.658,67.38661964,76.28068058,71.87539756,67.55764238,75.40826777
580.854,67.40770148,76.33479302,71.92281629,67.64763076,75.47668697
581.049,67.42866125,76.34406399,71.95568094,67.71433094,75.52496298
581.244,67.39721843,76.35621924,71.97770133,67.7310634,75.52091247
581.439,67.37268293,76.35752144,71.99988764,67.78292325,75.56012323
581.635,67.37941139,76.37744335,72.02139857,67.83395586,75.57897266
581.83,67.37970601,76.4087621,72.02868728,67.90007443,75.61695215
582.025,67.35891247,76.387979,72.06526175,67.91599772,75.61262101
582.22,67.36594817,76.41874145,72.10167029,67.98185259,75.69103164
582.415,67.35196305,76.44570912,72.13756937,68.03288521,75.72807139
582.61,67.3518894,76.46220294,72.14823604,68.07733393,75.74191966
582.805,67.34486002,76.48104977,72.16974697,68.12455622,75.76423388
583,67.32390655,76.48485706,72.18042531,68.16765029,75.777385
583.195,67.29607102,76.49283833,72.22426514,68.21128984,75.7975282
583.39,67.29622463,76.50877585,72.25694053,68.28319111,75.85612519
583.585,67.2999666,76.57260372,72.28574017,68.34163485,75.88722403
583.78,67.26515639,76.56194027,72.30419333,68.36607828,75.90760983
583.975,67.26499647,76.56158608,72.33670279,68.41658349,75.96375517
584.17,67.25434718,76.5809642,72.34365964,68.48765752,76.01924139
584.365,67.21242763,76.56271119,72.32857276,68.51977578,76.00230682
584.56,67.19498254,76.52963326,72.33583814,68.55956888,76.02146134
584.755,67.18450581,76.5251176,72.36089295,68.61499341,76.03840682
584.95,67.15313033,76.49258346,72.36783814,68.61995895,76.04597105
585.145,67.14608202,76.51611054,72.4154228,68.66879959,76.06107506
585.34,67.12863694,76.53603245,72.42612447,68.7118756,76.09396643
585.535,67.12518958,76.56263342,72.47728803,68.77279308,76.13538625
585.73,67.09023207,76.52558362,72.47338895,68.79393553,76.15699243
585.924,67.07653527,76.54172326,72.48390136,68.86470973,76.19398324
586.119,67.03126727,76.52040887,72.49489988,68.89763716,76.16637366
586.314,67.05923749,76.58137747,72.5936481,68.95718992,76.21938377
586.509,67.08035088,76.6155805,72.65193443,69.03128316,76.27272343
586.703,67.02451356,76.59426612,72.65161424,69.0414498,76.2614627
586.898,67.02129349,76.61401093,72.68853224,69.10100254,76.30912852
587.093,67.05288992,76.65580352,72.71832745,69.16764852,76.36180907
587.288,67.03545746,76.63375574,72.70292039,69.20442241,76.38437945
587.482,67.01793241,76.62960677,72.70984223,69.23652261,76.40669367
587.677,67.00393468,76.6037517,72.69456609,69.25108117,76.40261869
587.872,66.97258445,76.57827584,72.69456609,69.26481248,76.36661656
588.066,66.95498574,76.58281652,72.71623128,69.28978332,76.39708074
588.261,66.95841416,76.59096238,72.7157335,69.32188352,76.44009942
588.456,66.90620936,76.54629801,72.68592661,69.3273584,76.44604033
588.65,66.88877059,76.51719195,72.68979068,69.3449181,76.47678514
588.845,66.92372179,76.55102829,72.72619922,69.39896993,76.51283621
589.039,66.89900743,76.53258568,72.73669996,69.41213771,76.52756173
589.234,66.88132876,76.54544932,72.75837682,69.44123676,76.54544695
589.428,66.83597448,76.49680057,72.75126571,69.47003598,76.53105099
589.623,66.87810868,76.51615366,72.78398778,69.54274642,76.55614642
589.817,66.83628803,76.50494642,72.75774811,69.54082824,76.58003504
590.012,66.8259523,76.49807775,72.77197034,69.55099488,76.61545146
590.206,66.80837253,76.51291519,72.79788981,69.56393509,76.61264578
590.401,66.78053068,76.49375169,72.8089,69.57329256,76.58916012
590.595,66.74892162,76.48598504,72.78315813,69.58647841,76.56347896
590.79,66.71405038,76.45541219,72.77570349,69.58101361,76.55568303
590.984,66.6686961,76.44149776,72.76485923,69.60322894,76.56041712
591.178,66.63053745,76.42649574,72.76149294,69.59829155,76.54665581
591.373,66.61332595,76.38017498,72.74640607,69.61202286,76.55419559
591.567,66.61684695,76.41077284,72.77179274,69.62492694,76.57709553
591.761,66.5644633,76.38436147,72.77478049,69.60407635,76.56300466
591.956,66.58539151,76.40390417,72.85201777,69.66306556,76.56143027
592.15,66.59931559,76.42959465,72.8552298,69.71134266,76.57304502
592.344,66.59601555,76.3995656,72.86554128,69.73791378,76.57306948
592.539,66.60297128,76.42653327,72.90904925,69.80266762,76.63607101
592.733,66.60642494,76.41550312,72.91617203,69.81336167,76.65770165
592.927,66.58905982,76.44627808,72.9083622,69.80566877,76.63793694
593.121,66.57857678,76.45332384,72.92240682,69.80925152,76.64168236
593.315,66.59600924,76.48824777,72.91799829,69.83174861,76.64891704
593.51,66.58553251,76.50780298,72.93225552,69.84244265,76.64076708
593.704,66.57856416,76.51918731,72.93921237,69.85782845,76.6539182
593.898,66.53313623,76.48177081,72.92111441,69.8485172,76.63759382
594.092,66.51226904,76.47473755,72.88757437,69.8405606,76.63855803
594.286,66.48082622,76.44128042,72.88011973,69.8402969,76.62694328
594.48,66.48801553,76.45686376,72.89876216,69.85429192,76.64574378
594.674,66.4463485,76.43443677,72.85065637,69.81450891,76.59369789
594.868,66.4431158,76.47278877,72.86912121,69.84496261,76.60250696
595.063,66.44664311,76.46139193,72.90961809,69.86968781,76.60627685
595.257,66.45031142,76.45072848,72.90978402,69.9015243,76.63198247
595.451,66.42584327,76.4284911,72.91368311,69.91278188,76.62446716
595.645,66.41536023,76.42431711,72.93532496,69.94242641,76.64326766
595.839,66.42246957,76.42488592,72.95395572,69.97837306,76.6633864
596.033,66.45397973,76.47498896,72.96834387,70.02719563,76.68065053
596.227,66.48555724,76.50157743,73.02729392,70.0916677,76.72138676
596.42,66.50667063,76.55910543,73.06421191,70.13336091,76.78130199
596.614,66.49588666,76.54734189,73.03403816,70.13226997,76.79197699
596.808,66.5203422,76.54826489,73.04859224,70.15120239,76.80328665
597.002,66.52385689,76.5479107,73.07361205,70.16110532,76.80298156
597.196,66.5272853,76.55280557,73.0697013,70.1956511,76.84220589
597.39,66.50640549,76.5490233,73.06224666,70.18137431,76.81242528
597.584,66.53453564,76.57506797,73.09492204,70.21100077,76.84281607
597.778,66.54149138,76.57563678,73.10206816,70.2263685,76.85660185
597.971,66.54142403,76.5716524,73.10528019,70.2184119,76.85002629
598.165,66.54493241,76.55990137,73.11985761,70.23021495,76.86317741
598.359,66.49933824,76.53728478,73.0649609,70.18741273,76.85599166
598.553,66.47471015,76.49912238,73.04651941,70.18577632,76.82178206
598.746,66.4506292,76.49494839,73.07262815,70.19016824,76.80703207
598.94,66.44350723,76.48734632,73.07991686,70.21675742,76.82178206
599.134,66.41192342,76.44249235,73.05488538,70.21262921,76.81801217
599.328,66.41551176,76.46509643,73.06556372,70.23540806,76.81982917
599.521,66.41910642,76.45803816,73.07284076,70.23814551,76.81674287
599.715,66.39463195,76.4513591,73.0694628,70.24090101,76.82711278
599.909,66.39815295,76.47415278,73.07691744,70.24009184,76.82023212
600.102,66.40516971,76.48500583,73.06572965,70.29026906,76.84023944
600.296,66.40524336,76.50798912,73.07284076,70.29383374,76.85656382
600.489,66.40539067,76.51161931,73.10555115,70.3004357,76.84026391
600.683,66.44055021,76.53838487,73.13502618,70.33473585,76.88226944
600.876,66.46499943,76.53189541,73.14959192,70.36545324,76.90701085
601.07,66.46164467,76.53587979,73.1682577,70.36439843,76.91356195
601.264,66.47580233,76.54346934,73.17145805,70.37180957,76.89850687
601.457,66.45492883,76.50151216,73.15386955,70.34411138,76.86498085
601.651,66.46867405,76.53099743,73.17575902,70.38308522,76.90505796
601.844,66.46859409,76.51164433,73.17538048,70.40667325,76.87527736
602.037,66.45467001,76.48486626,73.15318249,70.41159258,76.87937681
602.231,66.4652267,76.48885064,73.18639067,70.40832773,76.87313081
602.424,66.48624751,76.48505586,73.20856532,70.43442564,76.87720579
602.618,66.49322217,76.48559965,73.20144254,70.4549764,76.8859904
602.811,66.45124159,76.44817065,73.17553474,70.44343705,76.85279394
603.005,66.46171201,76.45901119,73.18974529,70.47747349,76.84998826
603.198,66.48259182,76.47493621,73.18564527,70.48541203,76.8352872
603.391,66.49650959,76.50154969,73.20749973,70.50845459,76.86160301
603.585,66.51730313,76.53953499,73.24747549,70.54326408,76.91114832
603.778,66.52105771,76.50644456,73.2621955,70.55341265,76.90019269
603.971,66.52816706,76.55185484,73.29897091,70.57947443,76.94940844
604.164,66.52123026,76.55241114,73.31049055,70.58305717,76.95221412
604.358,66.50721991,76.54101429,73.30641388,70.57016318,76.96316975
604.551,66.47931071,76.54081218,73.30269239,70.56738961,76.96628052
604.744,66.4828254,76.54878095,73.31725814,70.5742914,76.97756571
604.937,66.50722622,76.58622246,73.37229744,70.61626638,77.02989224
605.131,66.50025787,76.60501926,73.37940855,70.6047451,77.06311316
605.324,66.4831074,76.63070974,73.40871765,70.63108864,77.08756304
605.517,66.46918963,76.6189462,73.41224986,70.6280875,77.10198347
605.71,66.48708295,76.62637117,73.44102616,70.66955314,77.14147486
605.903,66.47301787,76.62998885,73.44475931,70.65420347,77.14304926
606.096,66.49740606,76.6191358,73.45559191,70.65420347,77.13456974
606.289,66.4974734,76.62978674,73.45136097,70.64159125,77.13927937
606.482,66.51857417,76.65258043,73.48100193,70.66902574,77.16999972
606.676,66.52562249,76.65602101,73.50270213,70.70664493,77.19193546
606.869,66.50106174,76.60283158,73.49509323,70.69099542,77.16058046
607.062,66.50120905,76.59143474,73.48780452,70.65012945,77.13426465
607.255,66.49777433,76.57644522,73.48089435,70.66138703,77.10137328
607.448,66.50451541,76.5608869,73.47310785,70.66195057,77.09666365
607.641,66.51505948,76.59544413,73.49141843,70.69926993,77.12017378
607.834,66.5146849,76.61785861,73.51732623,70.71516506,77.11423287
608.027,66.55659183,76.67431154,73.55015587,70.7771634,77.14995438
608.219,66.55665917,76.67033967,73.55016754,70.78812115,77.17252477
608.412,66.59854717,76.68970527,73.59809573,70.86465997,77.20921049
608.605,66.59497776,76.67414695,73.5870972,70.88030948,77.19417987
608.798,66.59504509,76.66765749,73.58673034,70.87619932,77.19321566
608.991,66.59161037,76.67127517,73.5939957,70.89569527,77.21889682
609.184,66.57417791,76.62514401,73.55669918,70.90586191,77.20700144
609.377,66.58113995,76.61355756,73.57124158,70.91108107,77.23956325
609.569,66.57073687,76.6059555,73.5781751,70.92152948,77.26964894
609.762,66.5776926,76.59492535,73.57072046,70.9193476,77.2593035
609.955,66.54280874,76.53071828,73.52246041,70.85132891,77.23042461
610.148,66.51841424,76.4851184,73.50010817,70.83871668,77.21220984
610.341,66.5044102,76.48438501,73.49604316,70.82310331,77.19244513
610.533,66.48346304,76.44638719,73.48471278,70.8044346,77.1745599
610.726,66.46944006,76.43138517,73.47316979,70.79182238,77.18238031
610.919,66.46223813,76.43482576,73.49554537,70.81869332,77.19024963
611.111,66.45551598,76.43481325,73.4957113,70.8112822,77.18680931
611.304,66.48326525,76.47659334,73.53603059,70.84886526,77.22848529
611.497,66.48677994,76.50643279,73.54651966,70.87055318,77.23946539
611.689,66.47981158,76.49504845,73.54668559,70.86723413,77.24163641
611.882,66.51483644,76.51728584,73.60511451,70.91495568,77.2927181
612.075,66.56041168,76.54009203,73.63099898,70.98604777,77.33818843
612.267,66.54650653,76.50915249,73.60846913,70.96766083,77.32723279
612.46,66.51837006,76.47550575,73.58288152,70.9597223,77.32164591
612.652,66.47999045,76.43315686,73.53543944,70.91723798,77.28404491
612.845,66.49767543,76.45504005,73.5683041,70.91725605,77.29717156
613.037,66.50487736,76.44780469,73.53829628,70.91591947,77.28899714
613.23,66.50823213,76.45430666,73.52662237,70.92693141,77.28178693
613.422,66.52230351,76.45502755,73.50800328,70.93818899,77.30529705
613.615,66.5050857,76.42917248,73.48582863,70.93077786,77.25732614
613.807,66.50844677,76.42499849,73.49312901,70.94588189,77.27612664
614,66.45958411,76.38358511,73.42707952,70.88444709,77.23819609
614.192,66.40017107,76.35771753,73.37917467,70.8463005,77.20183992
614.384,66.40359318,76.37688103,73.38664098,70.84960147,77.21970068
614.577,66.39686472,76.37688103,73.37885448,70.87268017,77.22971657
614.769,66.42126553,76.41107155,73.4040869,70.89104905,77.24069667
614.961,66.39693837,76.40439249,73.37089039,70.91435532,77.22597115
615.154,66.38293433,76.38102999,73.36344742,70.90392498,77.2184803
615.346,66.39003737,76.36658427,73.37073613,70.91433725,77.22415415
615.538,66.35181137,76.33149576,73.36700298,70.88799371,77.1811844
615.731,66.33087053,76.32409581,73.35580352,70.88444709,77.19494571
615.923,66.32056004,76.33511345,73.34106017,70.89159452,77.17303444
616.115,66.33096312,76.33854153,73.34815961,70.8951592,77.19244513
616.307,66.35543127,76.36041221,73.37710184,70.90777143,77.20028999
616.5,66.33088315,76.35264556,73.37710184,70.91876531,77.2075002
616.692,66.30970241,76.31429356,73.34778107,70.89294916,77.1952508
616.884,66.28874895,76.29476336,73.35472625,70.90861673,77.20620644
617.076,66.25365044,76.22564891,73.3220392,70.86667788,77.20870702
617.268,66.22222656,76.21482088,73.31068548,70.85131015,77.20590134
617.46,66.16954198,76.17610217,73.27391007,70.80192404,77.18580707
617.653,66.14499385,76.13413248,73.23732393,70.78987535,77.16830034
617.845,66.10973542,76.09213778,73.21546948,70.7630044,77.14542486
618.037,66.0711096,76.07297429,73.20800317,70.75095572,77.16703103
618.229,66.03272367,76.00495993,73.17126277,70.73093236,77.13226018
618.421,66.00144078,75.95575488,73.14943165,70.71366451,77.11532561
618.613,66.03990036,75.96281315,73.16380813,70.74411821,77.14854653
618.805,66.04012763,75.96300275,73.18210704,70.76169598,77.1642118
618.997,66.04012763,75.96716422,73.16006331,70.75291214,77.16451689
619.189,66.04028125,75.97837146,73.1666533,70.75975973,77.14291072
619.381,66.02987186,75.96679753,73.15226514,70.76306071,77.15950217
619.573,66.05105891,75.97093399,73.17393033,70.79021343,77.1691885
619.765,66.02306344,75.95627365,73.1552879,70.7520849,77.16855385
619.957,66.04761156,75.96008094,73.1402127,70.74795668,77.17642317
620.149,66.04065583,75.91773204,73.1139497,70.72050413,77.14416646
620.34,66.01274033,75.90217373,73.08410781,70.69474219,77.13351592
620.532,65.99866894,75.91792165,73.07275409,70.69528766,77.14103123
620.724,65.94980628,75.87993634,73.05783314,70.66485203,77.10533418
620.916,65.93572858,75.86492181,73.01752552,70.62370429,77.08339845
621.108,65.93571596,75.85768645,73.02109274,70.63111542,77.1025285
621.3,65.92531919,75.84647921,73.00991662,70.62619609,77.12856368
621.491,65.93570965,75.84305113,73.03160515,70.64073659,77.10318762
621.683,65.92506667,75.86495934,73.03161683,70.64431933,77.11136205
621.875,65.9217056,75.87257391,73.04279295,70.66679836,77.12198812
622.067,65.91835084,75.87998637,73.0646474,70.70411772,77.15395331
622.258,65.90114565,75.88090937,73.03143923,70.7148479,77.13107783
622.45,65.90810138,75.89935198,73.04244942,70.74419258,77.14203347
622.642,65.90802773,75.87563529,73.04938293,70.7480571,77.1354579
622.833,65.90131189,75.86857702,73.02755181,70.75437729,77.142009
623.025,65.89444244,75.86856451,73.01993125,70.76946325,77.15642943
623.217,65.86668686,75.84921141,72.9977566,70.76644405,77.154501
623.408,65.8630859,75.8117699,72.99030196,70.75846938,77.13944592
623.6,65.82126525,75.77321578,72.94287156,70.71981344,77.112471
623.791,65.79352229,75.74699402,72.93862895,70.72586993,77.1422516
623.983,65.79712326,75.74280753,72.94184098,70.73661817,77.16077147
624.174,65.79359595,75.71621906,72.93455227,70.74020092,77.15545165
624.366,65.80406006,75.74661481,72.97878231,70.7596788,77.22629805
624.557,65.78661497,75.71640866,72.97862805,70.74459284,77.23100768
624.749,65.79372432,75.73920235,72.97508417,70.76599899,77.25261386
624.94,65.76572885,75.72437743,72.93424375,70.74706657,77.22316281
625.132,65.75523318,75.70540353,72.91899094,70.73554529,77.20403275
625.323,65.74811753,75.67538699,72.93354503,70.71471276,77.17554592
625.515,65.75530053,75.70883162,72.95858817,70.75726935,77.19027144
625.706,65.75882153,75.70540353,72.96569928,70.764135,77.21003615
625.898,65.75865529,75.71659827,72.95841057,70.76441677,77.20565608
626.089,65.74452287,75.69761187,72.9512878,70.76081596,77.18402544
626.28,65.73762817,75.72022846,72.96553336,70.76136143,77.19910499
626.472,65.70276325,75.68260985,72.96145668,70.7616432,77.17245962
626.663,65.71308636,75.70485974,72.96906557,70.78085738,77.17498467
626.854,65.68517086,75.6940192,72.95399037,70.77042704,77.18598923
627.046,65.67101319,75.68171187,72.95416796,70.78142092,77.18474439
627.237,65.65350708,75.6929066,72.98008744,70.81051997,77.23929087
627.428,65.63278088,75.68854301,72.96129075,70.82917062,77.26219082
627.619,65.59782969,75.65834937,72.94286092,70.79377953,77.25123518
627.811,65.60141803,75.68095346,72.94962851,70.83303514,77.29948672
628.002,65.57710349,75.68095346,72.96387407,70.84785739,77.30295151
628.193,65.55973206,75.65852647,72.94506571,70.84678452,77.30606228
628.384,65.51767783,75.62452555,72.89728011,70.83334506,77.28561399
628.575,65.48968867,75.62739732,72.88625825,70.82073283,77.30033951
628.766,65.42704293,75.60116305,72.83102968,70.80731144,77.27807422
628.958,65.39201807,75.55937046,72.81999614,70.78647891,77.23948454
629.149,65.39575373,75.55916834,72.83791651,70.81282245,77.25547937
629.34,65.36432353,75.53295909,72.82331575,70.79773648,77.23007884
629.531,65.35376683,75.56298814,72.82349335,70.77854037,77.24072938
629.722,65.33626072,75.55428598,72.79081797,70.77773119,77.24386461
629.913,65.28717079,75.50128615,72.74712072,70.73025529,77.1864989
630.104,65.25932263,75.46006236,72.71407847,70.69981966,77.14449336
630.295,65.27322146,75.4938862,72.70678976,70.71054983,77.16235412
630.486,65.24179127,75.47145921,72.70304493,70.68750727,77.13733208
630.677,65.23130191,75.44923433,72.6696825,70.69410923,77.12103216
630.868,65.23489657,75.43007083,72.68425992,70.67928696,77.12824237
631.059,65.22456715,75.42609896,72.6984938,70.6866981,77.14803155
631.25,65.161873,75.37708351,72.66157581,70.62168055,77.09912089
631.441,65.13732487,75.35465652,72.62095967,70.60165719,77.05400458
631.631,65.08135918,75.30924624,72.59536039,70.59781075,77.02768877
631.822,65.05007629,75.29839319,72.57283055,70.59315512,77.02674903
632.013,65.00815674,75.28012768,72.55401052,70.55063467,77.0358632
632.204,64.98024755,75.26873084,72.52828032,70.54102359,77.04087793
632.395,64.93138489,75.24954233,72.52101495,70.53252152,77.02617687
632.586,64.92105547,75.24501415,72.50239586,70.54871649,77.03996265
632.776,64.88636309,75.22563605,72.48375343,70.51718992,77.03277689
632.967,64.84789721,75.1952403,72.4392032,70.50403222,77.00676618
633.158,64.77808109,75.15688829,72.38431815,70.46811373,76.98763612
633.349,64.74641731,75.14985503,72.36549812,70.47471568,76.99958043
633.539,64.70121034,75.11910509,72.35769996,70.47722556,77.01680654
633.73,64.6629654,75.10754366,72.34638125,70.472588,77.00081171
633.921,64.58954201,75.06974796,72.32417159,70.42239272,76.96480957
634.111,64.57239785,75.06595318,72.30589603,70.43668757,76.93757848
634.302,64.53407926,75.03916261,72.28014249,70.40927115,76.95138873
634.493,64.47496083,74.99339814,72.2315039,70.37059715,76.93000068
634.683,64.42279182,74.97495553,72.21319333,70.35715769,76.90962579
634.874,64.34936211,74.92612968,72.17307498,70.31028145,76.86137424
635.064,64.30753515,74.91092555,72.16918757,70.28725695,76.84664873
635.255,64.25177779,74.84745188,72.10296047,70.22527668,76.77863247
635.446,64.2275306,74.81288214,72.07384065,70.21240075,76.76893258
635.636,64.18561736,74.78248639,72.02979987,70.16137823,76.72318162
635.827,64.13338101,74.73400223,71.9560948,70.08374846,76.67055
636.017,64.09162139,74.69148874,71.919497,70.03987336,76.65045573
636.208,64.03559466,74.62635867,71.87865658,70.01986808,76.62065067
636.398,63.96577223,74.56578179,71.81225189,69.98421328,76.55574519
636.588,63.87836372,74.47876852,71.73874775,69.91454012,76.48244714
636.779,63.79446989,74.3843428,71.65742212,69.82129697,76.41914052
636.969,63.74903565,74.34292941,71.59066223,69.79769087,76.38809061
637.16,63.707356,74.27872234,71.53203237,69.76068144,76.34542596
637.35,63.65847441,74.25517024,71.50220214,69.7595905,76.34074079
637.54,63.59216666,74.22533079,71.45780617,69.7077588,76.31002045
637.731,63.50138445,74.16490599,71.36193813,69.65015238,76.23950361
637.921,63.44204507,74.11190616,71.30990991,69.61397019,76.2009384
638.111,63.39677707,74.07861361,71.27603802,69.6016578,76.16046923
638.302,63.31991263,74.0223753,71.22422242,69.5083966,76.11191259
638.492,63.23257777,73.94982026,71.1684844,69.41817266,76.03013503
638.682,63.20136853,73.93480573,71.16475124,69.37786225,76.01920386
638.872,63.13858811,73.87727772,71.09871342,69.32794874,75.98440854
639.063,63.05469428,73.80741737,71.03588763,69.26872397,75.95024786
639.253,62.97439512,73.75330493,70.99118314,69.21881046,75.93237355
639.443,62.91857673,73.68493638,70.93614384,69.15628472,75.87597204
639.633,62.85235527,73.63067187,70.87685026,69.10226105,75.81043191
639.823,62.80347999,73.58871469,70.86920635,69.0847295,75.8013422
640.014,62.73013024,73.51997944,70.81434465,69.03755343,75.76718153
640.204,62.65671315,73.43659637,70.72998458,68.96842573,75.68849027
640.394,62.58703803,73.37942255,70.66762156,68.93716286,75.64210466
640.584,62.56967922,73.36784861,70.6567773,68.95036678,75.64741092
640.774,62.50314421,73.30689252,70.60510429,68.90294507,75.60663665
640.964,62.45434889,73.25713117,70.55719944,68.86210725,75.53424033
641.154,62.37068234,73.1706742,70.49821438,68.7759754,75.43833387
641.344,62.27974021,73.06939231,70.41383097,68.67916758,75.33365636
641.534,62.19577904,73.02398204,70.35504685,68.6312004,75.27909632
641.724,62.13987438,72.97459988,70.29660625,68.5692382,75.22740445
641.914,62.07710658,72.92539483,70.22663434,68.49930133,75.17034384
642.104,62.03888058,72.89935016,70.20800358,68.48586186,75.14278319
642.294,61.97608753,72.84561693,70.14157555,68.42279065,75.1123924
642.484,61.90956514,72.76167756,70.08280309,68.35394472,75.04720629
642.674,61.86428452,72.70451625,70.00556581,68.29660201,75.0045661
642.863,61.79462832,72.64698824,69.91747259,68.24503402,74.91524876
643.053,61.71074082,72.59398841,69.85847585,68.17096893,74.86228759
643.243,61.67235489,72.57860718,69.80699211,68.15124541,74.85163705
643.433,61.62365216,72.55998748,69.75195281,68.12298368,74.82188091
643.623,61.55742439,72.49180853,69.68183831,68.06507743,74.7611238
643.813,61.48057257,72.40173389,69.58597026,67.96795171,74.68872748
644.002,61.42130053,72.34020899,69.55244189,67.9210574,74.64672194
644.192,61.33748036,72.2790633,69.47145979,67.81768376,74.57147101
644.382,61.25358654,72.22643016,69.43098623,67.77767318,74.50411387
644.572,61.19789652,72.20725416,69.38694546,67.73325262,74.48437362
644.761,61.11760367,72.13525542,69.32407298,67.65894189,74.40130229
644.951,61.06520107,72.07557652,69.27206812,67.59775273,74.37435183
645.141,61.02682146,72.04573707,69.2392268,67.55881503,74.35835701
645.33,60.96403472,71.98550187,69.19891918,67.50368235,74.30132085
645.52,60.93948029,71.94751657,69.16874543,67.47217385,74.2521051
645.71,60.92915086,71.95094464,69.18702099,67.47522919,74.26713572
645.899,60.89434697,71.91963841,69.1573567,67.45578743,74.24552954
