wavelength,Sym_1,Sym_2,Sym_3,Sym_4,Sym_5
723.622,81.33328032,76.87763929,81.90011822,88.79591967,88.80875826
723.805,81.43843478,77.00524263,81.97724692,88.86520097,88.88970388
723.987,81.57363334,77.16043494,82.06969204,88.97477019,88.99122854
724.169,81.69863081,77.3525563,82.18683872,89.05482805,89.09406964
724.351,81.82263425,77.46661982,82.25467259,89.12761272,89.1489969
724.533,81.88872386,77.64585183,82.31658364,89.19061964,89.23757693
724.715,82.01314978,77.80022504,82.39654191,89.26674134,89.29937888
724.897,82.16596728,77.98299774,82.55399918,89.36084653,89.38652355
725.08,82.3416347,78.1828733,82.68055269,89.52156211,89.51173694
725.262,82.53492104,78.43065272,82.94280164,89.68968411,89.73750629
725.444,82.76014014,78.73748634,83.21160076,89.8881941,89.97284748
725.626,82.790644,78.86120999,83.25168136,89.89950355,90.03189763
725.808,82.93164512,79.07009522,83.44291226,90.01867701,90.17351252
725.99,83.05449303,79.27559119,83.60342785,90.09309348,90.31270354
726.172,83.14640221,79.46431469,83.71156508,90.17348476,90.44768215
726.354,83.57433837,79.95939342,84.15607761,90.60964241,90.99295676
726.535,83.78958003,80.15134614,84.36582957,90.76240765,91.1637442
726.717,83.88670778,80.32298225,84.51090414,90.86777813,91.26836838
726.899,83.93975094,80.46282448,84.56346373,90.90637187,91.31824907
727.081,84.0427931,80.59960439,84.68391382,90.95070709,91.37740853
727.263,84.16108096,80.80849478,84.77968942,91.06154157,91.44327871
727.445,84.23351984,80.91398328,84.81669722,91.05456795,91.48852482
727.627,84.38172757,81.11336497,84.94941739,91.17597951,91.60169747
727.808,84.53857083,81.30226226,85.07907924,91.272445,91.72616078
727.99,84.69796124,81.51568796,85.24269594,91.39835875,91.81966845
728.172,84.92323006,81.72927713,85.39089206,91.52064695,91.92433767
728.354,84.82673601,81.69763295,85.31367244,91.35978709,91.71633129
728.535,84.89381965,81.86586949,85.36633742,91.40844711,91.74245896
728.717,85.11621822,82.09687644,85.57958723,91.55036882,91.93594663
728.899,85.32755836,82.33449326,85.78334714,91.70328936,92.09101783
729.08,85.49355896,82.5575894,85.92841509,91.84913619,92.23354679
729.262,85.61207048,82.69130358,86.05494814,91.87435975,92.31821293
729.444,85.84878289,82.95585031,86.27396062,92.0341207,92.46227693
729.625,85.97606661,83.14037922,86.41890997,92.1347888,92.53817598
729.807,86.18321948,83.38056619,86.57948818,92.23278599,92.65552618
729.988,86.30798085,83.54914516,86.68128413,92.32213359,92.7460983
730.17,86.4055559,83.75835906,86.85090011,92.47895718,92.83329762
730.352,86.51744478,83.93305404,86.98698568,92.56193031,92.89612294
730.533,86.71033353,84.18052027,87.2553459,92.66882862,93.04725502
730.715,86.89315786,84.38602484,87.39093717,92.77253417,93.14392648
730.896,87.03479267,84.58169204,87.54524458,92.83793451,93.21982554
731.078,87.18478964,84.80494651,87.69341301,92.8972938,93.30231584
731.259,87.30531404,85.01498295,87.81392509,93.01117677,93.34491945
731.44,87.36466922,85.19387424,87.94061107,93.07806465,93.41594552
731.622,87.61475113,85.46601858,88.1754481,93.22024176,93.57670409
731.803,87.70728157,85.65813478,88.32973443,93.37999166,93.65209146
731.985,87.88380634,85.88089021,88.52738306,93.50545053,93.78723403
732.166,88.05902645,86.07671744,88.68819188,93.59089509,93.85561761
732.347,88.24520559,86.35869572,88.87632891,93.73321647,93.99544941
732.529,88.40915605,86.57467608,89.02453165,93.89801249,94.07364323
732.71,88.48859035,86.74969285,89.14493235,93.98930251,94.13096495
732.891,88.67772669,86.96890243,89.33628848,94.15976272,94.27835672
733.072,88.81036565,87.13424703,89.52128949,94.2778483,94.35592955
733.254,89.0003469,87.37072295,89.73432376,94.38504618,94.52785929
733.435,89.18776854,87.58333127,89.90083203,94.47846318,94.60844757
733.616,89.26450655,87.71673053,89.97163392,94.51292055,94.64593017
733.797,89.46007914,87.94255171,90.16318574,94.59306747,94.75462259
733.979,89.62179306,88.15110826,90.32995891,94.67197121,94.81475076
734.16,89.74360968,88.33952201,90.4748101,94.72533361,94.98044659
734.341,89.88315708,88.47308475,90.57971377,94.77356083,95.0092912
734.522,90.04535557,88.70649837,90.74956698,94.88018165,95.17447535
734.703,90.28367082,88.9854195,90.98411802,94.99407567,95.26110833
734.884,90.4328477,89.19175351,91.16000543,95.08775911,95.34539189
735.065,90.71200458,89.47678891,91.39779665,95.27898486,95.53078811
735.246,90.96131612,89.70971383,91.58595414,95.44587473,95.63914299
735.427,91.16184635,89.94668362,91.78046013,95.60198803,95.76677009
735.608,91.33880598,90.14605671,91.96259065,95.7147318,95.7912534
735.789,91.44816015,90.33271253,92.12904292,95.77410213,95.86629304
735.97,91.58344568,90.47469199,92.25242611,95.86915093,95.91398827
736.151,91.72473261,90.60213185,92.35151895,95.89215459,95.87534358
736.332,91.88655832,90.76425238,92.49349303,95.99334454,95.90916032
736.513,92.0852248,90.95025258,92.65081062,96.10891452,95.99204337
736.694,92.22815182,91.11107047,92.80218492,96.18822897,96.08903314
736.875,92.36961269,91.30317634,92.9597951,96.29292229,96.1571981
737.056,92.45064982,91.440944,93.0616266,96.30713598,96.13471649
737.236,92.4683309,91.55030013,93.14518087,96.28984067,96.0945914
737.417,92.53058113,91.68046502,93.23484581,96.29667003,96.09515774
737.598,92.68112482,91.90437683,93.41723464,96.45379319,96.29088552
737.779,92.84263991,92.01390332,93.48859466,96.50957109,96.31261703
737.96,93.07326396,92.25020889,93.70783714,96.66152595,96.49934893
738.14,93.27217891,92.5181466,93.93907879,96.85406113,96.66134949
738.321,93.4076881,92.699787,94.12115393,96.91358676,96.79911477
738.502,93.54962108,92.82640948,94.25096146,96.95211353,96.83460528
738.683,93.6841984,93.00819959,94.37133385,97.04719545,96.92364234
738.863,93.73425954,93.11483758,94.45170334,97.06601142,96.9451901
739.044,93.84310425,93.26467377,94.53535453,97.12593672,97.02195818
739.224,94.05171083,93.49180275,94.71417504,97.26156197,97.12922486
739.405,94.20413072,93.62668019,94.83765514,97.36344011,97.22726741
739.586,94.35471168,93.75231837,94.9703127,97.41539299,97.23993877
739.766,94.53766025,93.99299233,95.18011342,97.54081873,97.42397353
739.947,94.52380617,94.06187529,95.18308868,97.53617616,97.3612479
740.127,94.6388262,94.18287392,95.3097048,97.61239796,97.46129216
740.308,94.81906611,94.3643302,95.44258512,97.68891932,97.51815685
740.488,94.83239836,94.47013533,95.5011097,97.7237322,97.52813106
740.669,94.91988418,94.55240496,95.57826671,97.7367027,97.54177114
740.849,95.14013319,94.75129106,95.68936534,97.8149072,97.65746735
741.03,95.30922769,94.9205205,95.85597837,97.90749174,97.74690679
741.21,95.38454924,95.02021307,95.9393165,97.96660666,97.78732494
741.391,95.54540581,95.2160489,96.10291936,98.05679777,97.86907532
741.571,95.73471611,95.40286304,96.24787593,98.19870844,97.95397987
741.751,95.82703533,95.52965415,96.32816173,98.24041692,97.92169818
741.932,96.05337271,95.73193983,96.54141154,98.31542866,98.07820476
742.112,96.17541297,95.89985802,96.64933262,98.34959751,98.10429758
742.292,96.23981276,95.95536293,96.69884773,98.3525459,98.16782795
742.473,96.36458658,96.11055697,96.84691202,98.43590766,98.25400391
742.653,96.45102866,96.28945514,96.95229013,98.50976916,98.31758894
742.833,96.52289599,96.37527234,97.04170338,98.52065686,98.33169567
743.014,96.64310977,96.52899165,97.17727297,98.60079273,98.39069116
743.194,96.71869224,96.63256562,97.2544649,98.64288985,98.46946094
743.374,96.79016197,96.68319622,97.29470564,98.66076221,98.46865619
743.554,96.80929676,96.74028011,97.32884833,98.62592724,98.46675362
743.734,96.976689,96.88820176,97.48004079,98.73701712,98.59609954
743.915,97.0574155,97.00853617,97.51087471,98.77607678,98.58023914
744.095,97.18993023,97.11433613,97.61612698,98.85567976,98.62025492
744.275,97.26868111,97.25499745,97.67164137,98.90651552,98.61057377
744.455,97.37994874,97.32033629,97.70896224,98.87095923,98.62758664
744.635,97.49366411,97.39971053,97.82890296,98.91377767,98.70869623
744.815,97.55321805,97.49180549,97.89691143,98.93157273,98.73018933
744.995,97.62759528,97.55036582,97.91873589,98.9526489,98.77966764
745.175,97.72941975,97.6669909,97.96829977,98.95710691,98.82070679
745.355,97.83353046,97.77749997,98.03919259,99.04743125,98.87299156
745.535,97.91828273,97.91592669,98.14092593,99.05763075,98.93446558
745.715,97.94471112,97.9636774,98.18084576,99.0297694,98.91570448
745.895,97.98191215,98.01158126,98.26423204,99.02558887,98.98220528
746.075,97.97717816,98.05288213,98.28868976,99.04624328,99.00353442
746.255,98.09631093,98.19982465,98.45563693,99.15094764,99.09308317
746.435,98.23799545,98.38194688,98.62544075,99.24799019,99.16772044
746.615,98.30701744,98.42580414,98.6596473,99.24656963,99.18389369
746.795,98.38023914,98.50195433,98.69055105,99.31281347,99.26244485
746.974,98.47025968,98.59404584,98.76485865,99.36199534,99.23342666
747.154,98.56546151,98.61436588,98.84186935,99.37494376,99.2478811
747.334,98.5839875,98.73405154,98.89769743,99.32947651,99.29318186
747.514,98.67913962,98.78807484,98.96270296,99.42843939,99.3616201
747.694,98.74157624,98.82629965,98.95051595,99.43612329,99.40427837
747.873,98.89339969,98.977614,99.07092387,99.55098299,99.50161586
748.053,99.00986107,99.13247592,99.19174302,99.62805932,99.58577032
748.233,99.04788218,99.17022234,99.20414619,99.62094144,99.62383905
748.412,99.10619361,99.22216936,99.22565696,99.62985748,99.64643959
748.592,99.18623671,99.33863612,99.25953536,99.68062239,99.66914944
748.772,99.35196395,99.47607855,99.44475251,99.76341812,99.74982179
748.951,99.40026069,99.50011823,99.50018983,99.75978153,99.81025265
749.131,99.55316515,99.71031815,99.663709,99.90240247,99.9166503
749.311,99.68570469,99.810009,99.78399108,99.99037755,99.98290307
749.49,99.77143854,99.85791629,99.81486653,100.0001332,99.96598991
749.67,99.90108303,100.0090758,99.95382321,100.0611867,100.0208079
749.849,99.923262,100.0080829,99.98181371,100.0801359,100.035774
750.029,100,100,100,100,100
750.208,100.100085,100.1487442,100.1171605,100.0963433,100.0995776
750.388,100.1116652,100.1755055,100.1510251,100.0922849,100.113575
750.567,100.1654166,100.2548746,100.2528144,100.1038498,100.1430953
750.747,100.1939573,100.3234237,100.2651893,100.1388401,100.1872886
750.926,100.3007519,100.4363326,100.3577458,100.1883436,100.2805032
751.106,100.3743712,100.4321259,100.392042,100.2098195,100.308707
751.285,100.4217485,100.4766423,100.4415987,100.1806929,100.3452954
751.464,100.4628137,100.5458591,100.5374923,100.1762348,100.3720735
751.644,100.4368327,100.5252069,100.5191037,100.1140714,100.3221832
751.823,100.4902362,100.5969887,100.5374995,100.1035054,100.2976452
752.002,100.5221689,100.7149199,100.593056,100.1897824,100.3518127
752.182,100.5691237,100.7066769,100.5960174,100.1643925,100.344645
752.361,100.7286509,100.8336298,100.7320265,100.3205389,100.4119955
752.54,100.738094,100.8642759,100.7754304,100.3449521,100.40224
752.719,100.7807124,100.8781513,100.7972061,100.3038317,100.3659993
752.899,100.770735,100.8637872,100.7943771,100.2540617,100.3005316
753.078,100.7158653,100.8778295,100.7570496,100.2120868,100.2322026
753.257,100.6954631,100.8571756,100.7477825,100.1920315,100.2224668
753.436,100.7204626,100.9016937,100.738118,100.1988498,100.2715974
753.615,100.8253313,101.0489735,100.8737508,100.330472,100.3678665
753.795,100.8699253,101.1051392,100.951089,100.3262693,100.4258933
753.974,100.9176381,101.093834,100.9388111,100.3132988,100.4073159
754.153,100.9137117,101.1004301,100.926485,100.2501807,100.3817546
754.332,100.8314693,100.9899141,100.8090246,100.0972602,100.3532577
754.511,101.020556,101.1066941,100.8800289,100.1885503,100.5157994
754.69,101.0811537,101.1410581,100.9200462,100.1958014,100.5671899
754.869,101.1416644,101.227691,100.9691844,100.2444724,100.6285348
755.048,101.1482001,101.2339653,100.9910919,100.2161893,100.6269703
755.227,101.2170232,101.2741184,100.9816363,100.2366663,100.6211736
755.406,101.2716195,101.307653,101.0187621,100.2817008,100.6207166
755.585,101.3365535,101.3429927,101.0218283,100.2819672,100.6500531
755.764,101.3765751,101.3318372,100.9973218,100.2807241,100.65434
755.943,101.4123472,101.3971709,101.0776004,100.2564662,100.6679254
756.122,101.5395191,101.486386,101.1704838,100.3407937,100.7257588
756.3,101.678147,101.6006199,101.2601969,100.3927907,100.7410727
756.479,101.6260357,101.5933578,101.2879785,100.3670011,100.6472076
756.658,101.6411447,101.6006164,101.2383935,100.389583,100.5898019
756.837,101.6999656,101.6549667,101.2632209,100.4279103,100.630841
757.016,101.8176695,101.7622637,101.3310548,100.4864481,100.7174836
757.195,101.8860453,101.7872826,101.3867432,100.4698742,100.7115776
757.373,101.9635413,101.9043998,101.4672379,100.5123599,100.7913359
757.552,101.9401571,101.8609634,101.4394214,100.4888013,100.7748348
757.731,101.914002,101.881779,101.4452954,100.4686017,100.7365474
757.909,101.9424061,101.8748422,101.3960525,100.4470258,100.690983
758.088,101.9682256,101.8858222,101.4452684,100.44828,100.6489751
758.267,101.9489542,101.9374337,101.4791685,100.4774287,100.6280484
758.445,101.96958,101.9066344,101.3804802,100.3946551,100.5696486
758.624,102.0446157,102.0259896,101.55057,100.4155869,100.6884342
758.803,102.0246609,102.0017968,101.5226632,100.3800527,100.6543244
758.981,102.0667822,102.0490381,101.5937788,100.4196343,100.6903716
759.16,102.0637754,102.0911667,101.6001827,100.411695,100.721054
759.338,102.0530027,102.0532499,101.5446406,100.3668489,100.6909577
759.517,102.0357441,102.0476244,101.5356865,100.2978231,100.6443952
759.695,102.1607416,102.1650772,101.6129411,100.3842333,100.7467793
759.874,102.2293411,102.2029819,101.6748732,100.4267191,100.8319769
760.052,102.1853683,102.1962068,101.6440676,100.3902191,100.8692408
760.231,102.2136356,102.1933183,101.6382838,100.4246324,100.9339586
760.409,102.2182827,102.2623613,101.7308759,100.4830259,101.0075178
760.588,102.2572729,102.2527012,101.6906568,100.5540944,100.971004
760.766,102.3410311,102.3361186,101.7804331,100.5585524,101.0438131
760.945,102.2976051,102.2611179,101.6816124,100.4923748,100.9647052
761.123,102.3541025,102.2910946,101.7741617,100.5546825,100.9926706
761.301,102.3820964,102.2943239,101.7801195,100.5024079,100.9368293
761.48,102.4806034,102.3490148,101.7985779,100.5159224,100.9955515
761.658,102.4480742,102.3282026,101.77396,100.5103362,100.949446
761.836,102.4649227,102.3283695,101.7829701,100.5135621,100.944116
762.014,102.5677909,102.4038607,101.807818,100.5806274,100.995641
762.193,102.6363407,102.4265771,101.8169394,100.5626549,100.9860692
762.371,102.637869,102.3957692,101.7767607,100.5004583,100.93222
762.549,102.5885535,102.3676829,101.7243257,100.4160087,100.8776951
762.727,102.5663248,102.2979739,101.6905237,100.3669711,100.7847189
762.905,102.6186597,102.3660344,101.7984244,100.4203556,100.8259418
763.084,102.5810362,102.3589358,101.7336217,100.4101561,100.81786
763.262,102.5982948,102.4003933,101.7862512,100.4688272,100.8965205
763.44,102.6037619,102.3869997,101.8295713,100.461476,100.9121076
763.618,102.6287614,102.3695665,101.851353,100.4293119,100.9365909
763.796,102.6333339,102.44151,101.8668567,100.4190123,100.9583224
763.974,102.6060482,102.4581207,101.9099679,100.3842775,100.9597031
764.152,102.5803404,102.4545749,101.9067554,100.3732565,100.9129766
764.33,102.6243877,102.5058732,101.9777675,100.4347356,101.0118786
764.508,102.7455458,102.59557,102.0458109,100.4733404,101.1461071
764.686,102.8140832,102.7130142,102.1166549,100.5882112,101.2610334
764.864,102.8799492,102.771251,102.0951718,100.51681,101.2878115
765.042,102.9346574,102.7852899,102.1229462,100.5136394,101.2941745
765.22,102.9381116,102.7612519,102.0797796,100.4829518,101.2797747
765.398,103.0173967,102.8536858,102.1199643,100.5524664,101.3350497
765.576,103.0075684,102.8399791,102.0703661,100.5325223,101.2842747
765.754,103.0365937,102.8327119,102.0273524,100.5361147,101.3030707
765.932,103.0199191,102.7612571,101.9287406,100.5042171,101.2417258
766.109,103.112698,102.7994956,101.9688905,100.511324,101.2788258
766.287,103.1652069,102.8715992,101.9505019,100.5006137,101.2740074
766.465,103.0685513,102.7681973,101.8424622,100.4316319,101.1471203
766.643,103.0341459,102.6991578,101.7406175,100.3241234,101.0345434
766.821,103.0470308,102.7377267,101.7807468,100.3903783,101.1082119
766.998,103.1235949,102.7895051,101.8362474,100.3827165,101.147304
767.176,103.2420567,102.8617877,101.9286293,100.442686,101.2221053
767.354,103.1706366,102.823217,101.8917057,100.3625612,101.1140339
767.531,103.2736664,102.9058136,101.9595186,100.3791682,101.1663186
767.709,103.2840787,102.8856518,101.9560484,100.3626163,101.1101296
767.887,103.4231042,103.0232577,102.0577191,100.4395595,101.1784585
768.064,103.4116358,103.0921476,102.0637256,100.437088,101.2359189
768.242,103.5194119,103.099241,102.1254765,100.50833,101.2853972
768.42,103.6847415,103.253616,102.3045276,100.5908372,101.4366386
768.597,103.7336098,103.2947413,102.3383922,100.6314136,101.4577744
768.775,103.7166121,103.2664932,102.3046667,100.5755246,101.4054896
768.952,103.6677314,103.2802069,102.2522323,100.5377633,101.3539099
769.13,103.6970673,103.3347171,102.2739936,100.5114519,101.3197455
769.307,103.7983078,103.3558529,102.3293544,100.5602561,101.3797193
769.485,103.8478594,103.3450346,102.3730166,100.5882507,101.4252933
769.662,103.821605,103.3763433,102.4658934,100.5622948,101.4544659
769.84,103.7685618,103.386678,102.4568562,100.5341118,101.4832108
770.017,103.8307126,103.4484537,102.5372534,100.5872077,101.5486041
770.195,103.7271362,103.4489562,102.4632107,100.5074826,101.4738576
770.372,103.702584,103.4221881,102.4014598,100.5366202,101.4488626
770.549,103.7690092,103.5083356,102.4788402,100.5692281,101.5331558
770.727,103.8084095,103.5939911,102.5250941,100.6320908,101.59461
770.904,103.8396588,103.6375248,102.5620176,100.6953531,101.6738272
771.081,103.8148332,103.6233225,102.558896,100.7699028,101.7351721
771.259,103.8737784,103.7572087,102.5773749,100.8115782,101.8343924
771.436,103.8054895,103.8022172,102.5308001,100.7560888,101.8047532
771.613,103.9269955,103.8399637,102.5524289,100.8150484,101.8865876
771.79,104.0377288,103.8633288,102.5892621,100.8564242,101.9064069
771.968,103.963538,103.7707348,102.4841917,100.732937,101.8737872
772.145,103.9863382,103.7944286,102.552019,100.766662,101.9104007
772.322,103.9822379,103.8455565,102.5582825,100.6539293,101.8623482
772.499,103.979231,103.8147469,102.5673823,100.6158905,101.8657209
772.676,103.9954335,103.791528,102.6137824,100.5487031,101.8348746
772.853,104.0529,103.78913,102.6539178,100.5241567,101.830404
773.03,104.0421274,103.7860746,102.6295715,100.4735653,101.817057
773.207,103.928586,103.6836535,102.5833531,100.4009469,101.6613648
773.385,104.0897656,103.775585,102.71298,100.5255844,101.7686315
773.562,104.0584541,103.8200996,102.7222129,100.5327354,101.7631627
773.739,104.005324,103.7934915,102.6792341,100.4936088,101.7219399
773.916,104.0496819,103.8136601,102.7197175,100.5225911,101.671503
774.093,104.0736128,103.8125123,102.7010422,100.5140786,101.7369804
774.27,104.1607756,103.832674,102.7719706,100.6292048,101.8305524
774.447,104.2527345,103.9398076,102.7813708,100.6832956,101.8959109
774.623,104.342755,104.0017572,102.7627522,100.7401504,101.9681735
774.8,104.394009,104.0794847,102.8463763,100.8339891,102.0533261
774.977,104.493075,104.2033649,102.9418316,100.8909881,102.1643133
775.154,104.5544307,104.200972,103.0220199,100.8760752,102.2238553
775.331,104.4219657,104.1633942,102.9448972,100.8092985,102.124223
775.508,104.5258155,104.236501,102.9603172,100.8382698,102.1460092
775.685,104.4740769,104.1903482,102.9816178,100.7785998,102.1511302
775.861,104.5317174,104.2087606,102.9754373,100.7601725,102.185816
776.038,104.5389613,104.2427891,103.0067516,100.7861025,102.1812265
776.215,104.4484438,104.2261784,102.9792277,100.6754233,102.1079056
776.392,104.4840295,104.1501848,102.9760923,100.6413987,102.0873812
776.568,104.4071796,104.0880786,102.9265844,100.5545667,102.0035253
776.745,104.3666611,104.0005155,102.8275964,100.4395407,101.8890908
776.922,104.306287,103.8487159,102.639522,100.3105004,101.7028802
777.098,104.2444841,103.7746403,102.5191002,100.2939044,101.634854
777.275,104.3490421,103.7886791,102.5994071,100.2939375,101.722977
777.452,104.2616185,103.6526419,102.4974504,100.1603619,101.6626651
777.628,104.3657292,103.6942663,102.5317123,100.1888335,101.6849083
777.805,104.4288243,103.8094063,102.6272723,100.28858,101.7923389
777.981,104.4927644,103.8279925,102.6238581,100.2195652,101.7822554
778.158,104.5922156,103.8791187,102.6451245,100.3264856,101.8524767
778.335,104.5450496,103.8725088,102.6482803,100.3290012,101.8501915
778.511,104.5566796,103.841035,102.6578895,100.3531258,101.8451
778.688,104.5763486,103.826344,102.6271393,100.3289121,101.8488751
778.864,104.6376545,103.9461948,102.7380217,100.3906317,101.9834219
779.041,104.7302347,104.0810585,102.8339792,100.4323181,102.1442352
779.217,104.7408334,104.0253918,102.7782493,100.3839466,102.1339036
779.393,104.7905217,104.1384727,102.8987487,100.4298246,102.1552231
779.57,104.790149,104.1905798,102.8737335,100.4454368,102.1589983
779.746,104.8135456,104.2325277,102.8986163,100.4753627,102.1976334
779.922,104.875945,104.2715836,102.966541,100.5126021,102.1945885
780.099,104.8771627,104.1991497,102.978875,100.3905914,102.2260558
780.275,105.0111435,104.3565783,103.05597,100.4892768,102.3039019
780.451,105.0098638,104.3915928,103.0462218,100.4768502,102.3024762
780.628,105.07942,104.5225906,103.1606094,100.5670193,102.4480302
780.804,105.0264638,104.4721148,103.1608532,100.5195023,102.3233483
780.98,105.0815323,104.5024426,103.1604835,100.5331721,102.2908829
781.156,105.0929759,104.596014,103.1911146,100.5970004,102.2614623
781.333,105.1256168,104.6415112,103.2188256,100.7392327,102.3291798
781.509,105.1050159,104.5665174,103.1819088,100.7032216,102.3084717
781.685,105.0981324,104.5768503,103.1263601,100.6342177,102.2553275
781.861,105.0548305,104.4734399,103.0616128,100.5768009,102.2427108
782.037,105.0586699,104.5391005,103.0463735,100.5612036,102.2129425
782.213,104.9345173,104.4189192,102.9817376,100.3978282,102.1550544
782.39,104.970774,104.4321407,103.0284442,100.4533176,102.1922542
782.566,104.9188491,104.3734203,102.9816533,100.3500227,102.0751424
782.742,105.0526685,104.4700558,103.0650534,100.4584638,102.2018458
782.918,105.0233451,104.4160256,103.0314183,100.373415,102.1916331
783.094,104.965307,104.4008476,102.9918404,100.338569,102.1794831
783.27,104.9433517,104.3590528,102.9271149,100.2550519,102.1575876
783.446,104.9893249,104.4684141,102.9766366,100.2546633,102.1837447
783.622,104.9738928,104.4190235,102.9859038,100.2401501,102.1747392
783.798,104.9777074,104.4994863,102.9984954,100.2959058,102.1889204
783.973,105.0112057,104.5651504,103.0076162,100.4230037,102.2280419
784.149,105.0424303,104.5827419,103.0321089,100.4888148,102.2779226
784.325,105.1189446,104.6919346,103.0753598,100.4806201,102.3086945
784.501,105.2475577,104.8161555,103.2329429,100.610511,102.4470807
784.677,105.1439192,104.7016016,103.2081511,100.5430902,102.3786227
784.853,105.185643,104.8393692,103.2882207,100.6683047,102.461098
785.029,105.2281123,104.7516341,103.2943729,100.6140657,102.5072035
785.204,105.2908471,104.7998821,103.3190468,100.643499,102.6049433
785.38,105.3775128,104.8276345,103.4085654,100.7130578,102.6622104
785.556,105.4314009,104.9044438,103.4702669,100.7512409,102.6963202
785.732,105.5737812,104.9851327,103.6121079,100.807718,102.8638244
785.907,105.584939,104.9844754,103.6739076,100.7976738,102.8631391
786.083,105.6088699,105.0425333,103.7141339,100.8195493,102.8559167
786.259,105.6903046,105.1114076,103.8001956,100.9240762,102.8827692
786.434,105.7265737,105.1312252,103.8067879,100.9463845,102.9120805
786.61,105.806592,105.2930205,103.8001962,101.041278,102.9599493
786.786,105.8335175,105.3101251,103.846506,101.0432315,102.9686323
786.961,105.8988616,105.450795,103.89892,101.11646,103.032938
787.137,105.8884866,105.4446808,103.942198,101.103778,103.0166554
787.312,105.8291438,105.4108089,103.9666978,101.1399335,103.0315021
787.488,105.789085,105.3178845,103.9510202,101.0978364,102.960476
787.663,105.7065941,105.2898051,103.8395453,101.0496163,102.8284624
787.839,105.6781653,105.2633587,103.8577876,101.0640184,102.8797136
788.014,105.7008413,105.2983869,103.8236653,101.0798262,102.9074508
788.19,105.7272325,105.3364672,103.8517744,101.115105,103.0257247
788.365,105.6749597,105.4118034,103.8513698,101.1417673,103.0187113
788.541,105.6084973,105.2767763,103.7867617,101.0359971,102.9771508
788.716,105.6302414,105.2869355,103.7685055,101.0525601,102.9507499
788.891,105.7440189,105.4522904,103.9816018,101.1760252,103.0925287
789.067,105.6780163,105.3764672,103.9478836,101.0928077,102.984184
789.242,105.7412978,105.4583978,103.938623,101.0689164,103.0110912
789.417,105.7756908,105.5129236,104.0069584,101.1267881,103.0686862
789.593,105.8201605,105.5680826,104.0876416,101.1416569,103.1100437
789.768,105.9146665,105.6705174,104.112643,101.2007166,103.1774783
789.943,105.9732264,105.7116479,104.1870198,101.2312157,103.2072268
790.119,105.8676247,105.6098791,104.0632952,101.1259785,103.1080419
790.294,105.8001807,105.4837487,103.9736586,101.0192024,103.007441
790.469,105.910591,105.6187793,104.1650292,101.1199816,103.1702012
790.644,105.8151903,105.5485627,104.1312833,101.068262,103.1102623
790.819,105.7465038,105.3964138,103.9520515,100.9397215,102.9592689
790.995,105.7332213,105.3972363,103.9175386,100.9094558,102.9408009
791.17,105.6628201,105.3149615,103.8527768,100.8985791,102.8704955
791.345,105.6601984,105.3183336,103.7816818,100.9209985,102.9700281
791.52,105.6694801,105.2726695,103.7257838,100.9367218,103.0028215
791.695,105.6786747,105.1934656,103.7814999,100.8782171,102.9334944
791.87,105.5467937,105.1408492,103.7256158,100.7816404,102.8767588
792.045,105.6989899,105.2568289,103.8738475,100.9242282,103.0240959
792.22,105.6895965,105.2113163,103.8093092,100.8899041,102.9724418
792.395,105.6416228,105.1847168,103.7322497,100.900925,102.8765847
792.57,105.7773184,105.1918326,103.7166275,100.896445,102.9429413
792.745,105.7559346,105.1925002,103.7290445,100.8670077,102.9265944
792.92,105.8336915,105.2513789,103.7881542,100.9415867,102.9903633
793.095,105.8367606,105.2526395,103.8157684,100.9645683,103.0401148
793.27,105.887095,105.3110433,103.858699,101.0050446,103.0020113
793.445,105.8700352,105.2768702,103.8682456,100.9940789,102.9893597
793.62,105.747473,105.3008893,103.7320902,100.9231437,102.9400105
793.794,105.8103694,105.3431865,103.7570916,100.9508387,102.9568942
793.969,105.6852974,105.2079787,103.6709383,100.8129533,102.8781341
794.144,105.6914728,105.2629863,103.7204324,100.8325868,102.9809656
794.319,105.7460318,105.3297475,103.7421514,100.7808451,103.0268873
794.494,105.6777305,105.398467,103.7480815,100.8233861,103.0218756
794.668,105.637448,105.4318381,103.7758558,100.903004,103.0468802
794.843,105.7896442,105.6170175,103.9239056,101.1077701,103.3166045
795.018,105.7866746,105.6909383,103.9458698,101.1086688,103.3576731
795.192,105.7713046,105.707382,103.9059638,101.0038423,103.3067047
795.367,105.800156,105.8417604,103.9459041,101.076638,103.4012803
795.542,105.8926242,105.8712605,104.0506832,101.1600108,103.4983343
795.716,105.8763348,105.8101214,104.0102618,101.1034667,103.4125703
795.891,105.8581692,105.847374,104.006847,101.0741068,103.3267421
796.066,105.8851815,105.8670212,104.0962115,101.1028447,103.3575884
796.24,105.8550504,105.757813,104.0406977,101.0787643,103.2704539
796.415,105.9386844,105.8526905,104.1514755,101.125131,103.333875
796.589,105.9974432,105.8880388,104.2410501,101.1786889,103.3399551
796.764,106.075958,105.9635352,104.3519122,101.2010155,103.3663212
796.938,106.1734833,105.9983879,104.3576531,101.2351401,103.2859323
797.113,106.0138568,105.8483745,104.2555573,101.2018258,103.2460258
797.287,106.0134467,105.7857589,104.2741765,101.162078,103.1951866
797.462,105.8993586,105.6780427,104.1728122,101.0262864,103.0412931
