genes,signedlogP
evm.TU.Ap6.154,-0.05792180737672
evm.TU.Ap6.1540,NA
evm.TU.Ap6.1541,-0.131542752329689
evm.TU.Ap6.1542,-0.209948764240596
evm.TU.Ap6.1543,0.397212100909737
evm.TU.Ap6.1544,NA
evm.TU.Ap6.1545,NA
evm.TU.Ap6.1546,NA
evm.TU.Ap6.1547,NA
evm.TU.Ap6.1548,0.0526371553162395
evm.TU.Ap6.1549,NA
evm.TU.Ap6.155,0.355269154702139
evm.TU.Ap6.1550,0.165463844254135
evm.TU.Ap6.1551,NA
evm.TU.Ap6.1552,-2.4156085781649
evm.TU.Ap6.1553,-0.674801247162477
evm.TU.Ap6.1554,NA
evm.TU.Ap6.1555,-0.209952189760271
evm.TU.Ap6.1556,NA
evm.TU.Ap6.1557,NA
evm.TU.Ap6.1558,NA
evm.TU.Ap6.1559,NA
evm.TU.Ap6.156,-0.0825507748964448
evm.TU.Ap6.1560,NA
evm.TU.Ap6.1561,-0.51371085402125
evm.TU.Ap6.1562,-3.57192535209817
evm.TU.Ap6.1563,NA
evm.TU.Ap6.1564,NA
evm.TU.Ap6.1565,NA
evm.TU.Ap6.1566,NA
evm.TU.Ap6.1567,NA
evm.TU.Ap6.1568,NA
evm.TU.Ap6.1569,-3.49680169958427
evm.TU.Ap6.157,3.34145882209531
evm.TU.Ap6.1570,-0.295362108837518
evm.TU.Ap6.1571,NA
evm.TU.Ap6.1572,-0.543077216212271
evm.TU.Ap6.1573,-10.4389392912418
evm.TU.Ap6.1574,-8.00903474518468
evm.TU.Ap6.1575,-0.710467748126937
evm.TU.Ap6.1576,0.203258543609246
evm.TU.Ap6.1577,1.03681557741211
evm.TU.Ap6.1578,-0.209948764240596
evm.TU.Ap6.1579,-2.39563424818715
evm.TU.Ap6.158,2.12640126669378
evm.TU.Ap6.1580,-0.896060624660278
evm.TU.Ap6.1581,-1.94022186054966
evm.TU.Ap6.1582,NA
evm.TU.Ap6.1583,NA
evm.TU.Ap6.1584,-0.597224717380128
evm.TU.Ap6.1585,-1.90165578363246
evm.TU.Ap6.1586,2.54714027675336
evm.TU.Ap6.1587,NA
evm.TU.Ap6.1588,0.721214313286224
evm.TU.Ap6.1589,0.340328514537808
evm.TU.Ap6.159,1.94506388380343
evm.TU.Ap6.1590,-1.91823176112388
evm.TU.Ap6.1591,-0.964303935794984
evm.TU.Ap6.1592,-0.05791973739127
evm.TU.Ap6.1593,NA
evm.TU.Ap6.1594,NA
evm.TU.Ap6.1595,0.0562948611521543
evm.TU.Ap6.1596,0.362682759506169
evm.TU.Ap6.1597,-0.366274513839065
evm.TU.Ap6.1598,1.12676508145879
evm.TU.Ap6.1599,-0.0717148244022328
evm.TU.Ap6.16,0.621818383258485
evm.TU.Ap6.160,2.33661477511084
evm.TU.Ap6.1600,NA
evm.TU.Ap6.1601,NA
evm.TU.Ap6.1602,NA
evm.TU.Ap6.1603,-0.209948764240596
evm.TU.Ap6.1604,-0.40114420517866
evm.TU.Ap6.1605,-0.146436781820132
evm.TU.Ap6.1606,NA
evm.TU.Ap6.1607,-0.619958222861188
evm.TU.Ap6.1608,-0.209949885811448
evm.TU.Ap6.1609,1.40841529274103
evm.TU.Ap6.161,-0.0922624381198793
evm.TU.Ap6.1610,1.06002095533771
evm.TU.Ap6.1611,2.46713092955315
evm.TU.Ap6.1612,1.58719708484892
evm.TU.Ap6.1613,-0.0148982788901063
evm.TU.Ap6.1614,NA
evm.TU.Ap6.1615,-9.65772791775244
evm.TU.Ap6.1616,-0.0579207263709563
evm.TU.Ap6.1617,NA
evm.TU.Ap6.1618,NA
evm.TU.Ap6.1619,-0.115757663237446
evm.TU.Ap6.162,4.12165312574934
evm.TU.Ap6.1620,-0.674391190705063
evm.TU.Ap6.1621,-0.508883727012696
evm.TU.Ap6.1622,-1.04457614233812
evm.TU.Ap6.1623,NA
evm.TU.Ap6.1624,-0.0579207263709563
evm.TU.Ap6.1625,NA
evm.TU.Ap6.1626,NA
evm.TU.Ap6.1627,-1.88174495034043
evm.TU.Ap6.1628,-4.65228316153
evm.TU.Ap6.1629,-0.521185122656253
evm.TU.Ap6.163,-0.186217743924632
evm.TU.Ap6.1630,0.117763595535642
evm.TU.Ap6.1631,NA
evm.TU.Ap6.1632,NA
evm.TU.Ap6.1633,-0.0968216521174906
evm.TU.Ap6.1634,NA
evm.TU.Ap6.1635,-0.37806463636034
evm.TU.Ap6.1636,NA
evm.TU.Ap6.1637,-0.542785364687233
evm.TU.Ap6.1638,-1.33787682671503
evm.TU.Ap6.1639,NA
evm.TU.Ap6.164,2.19325978374958
evm.TU.Ap6.1640,NA
evm.TU.Ap6.1641,NA
evm.TU.Ap6.1642,NA
evm.TU.Ap6.1643,NA
evm.TU.Ap6.1644,-1.47704160386763
evm.TU.Ap6.1645,-0.209952189760271
evm.TU.Ap6.1646,-0.05791973739127
evm.TU.Ap6.1647,NA
evm.TU.Ap6.1648,-0.0579207263709563
evm.TU.Ap6.1649,-0.304958857699136
evm.TU.Ap6.165,1.10914210742819
evm.TU.Ap6.1650,-0.0579207263709563
evm.TU.Ap6.1651,-0.908728821003338
evm.TU.Ap6.1652,-0.446392707516244
evm.TU.Ap6.1653,0.333180826335655
evm.TU.Ap6.1654,-0.0385886650401897
evm.TU.Ap6.1655,NA
evm.TU.Ap6.1656,-5.16750672808938
evm.TU.Ap6.1657,-0.259948242192413
evm.TU.Ap6.1658,2.0796838880024
evm.TU.Ap6.1659,-0.770474060381388
evm.TU.Ap6.166,-0.00329653491244247
evm.TU.Ap6.1660,-0.520167187726326
evm.TU.Ap6.1661,-1.02341219019355
evm.TU.Ap6.1662,0.0950448848384652
evm.TU.Ap6.1663,-0.949325072452601
evm.TU.Ap6.1664,1.28242566223157
evm.TU.Ap6.1665,3.50087375578318
evm.TU.Ap6.1666,NA
evm.TU.Ap6.1667,-0.145769722776337
evm.TU.Ap6.1668,-0.19117796092359
evm.TU.Ap6.1669,NA
evm.TU.Ap6.167,NA
evm.TU.Ap6.1670,NA
evm.TU.Ap6.1671,NA
evm.TU.Ap6.1672,NA
evm.TU.Ap6.1673,-0.209951007383243
evm.TU.Ap6.1674,NA
evm.TU.Ap6.1675,-1.30094610595086
evm.TU.Ap6.1676,-0.0576498885844302
evm.TU.Ap6.1677,-0.0677375528332829
evm.TU.Ap6.1678,-0.27074835371955
evm.TU.Ap6.1679,0.0489891741723107
evm.TU.Ap6.168,-0.818784538990016
evm.TU.Ap6.1680,-0.283431551194492
evm.TU.Ap6.1681,NA
evm.TU.Ap6.1682,-0.330057187207661
evm.TU.Ap6.1683,0.846110975593788
evm.TU.Ap6.1684,0.527074115502916
evm.TU.Ap6.1685,0.180939423169594
evm.TU.Ap6.1686,2.16555618018704
evm.TU.Ap6.1687,0.7591742297553
evm.TU.Ap6.1688,-0.822392570731643
evm.TU.Ap6.1689,-0.67857134117093
evm.TU.Ap6.169,-0.288189407111765
evm.TU.Ap6.1690,NA
evm.TU.Ap6.1691,-0.209949885811448
evm.TU.Ap6.1692,-2.18620155464449
evm.TU.Ap6.1693,-0.460969865148934
evm.TU.Ap6.1694,0.129701722634886
evm.TU.Ap6.1695,NA
evm.TU.Ap6.1696,0.81589022093476
evm.TU.Ap6.1697,0.343946910021473
evm.TU.Ap6.1698,NA
evm.TU.Ap6.1699,0.0154114604444506
evm.TU.Ap6.17,-0.05791973739127
evm.TU.Ap6.170,-0.150481870007798
evm.TU.Ap6.1700,0.511380505833865
evm.TU.Ap6.1701,4.16309304154409
evm.TU.Ap6.1702,NA
evm.TU.Ap6.1703,-0.186209922388219
evm.TU.Ap6.1704,-0.0579207263709563
evm.TU.Ap6.1705,NA
evm.TU.Ap6.1706,0.510166829077464
evm.TU.Ap6.1707,NA
evm.TU.Ap6.1708,-0.33517702585098
evm.TU.Ap6.1709,0.34625670187205
evm.TU.Ap6.171,2.21568367303477
evm.TU.Ap6.1710,NA
evm.TU.Ap6.1711,-0.706700585732146
evm.TU.Ap6.1712,-0.05791973739127
evm.TU.Ap6.1713,NA
evm.TU.Ap6.1714,1.75688808182623
evm.TU.Ap6.1715,-0.159738492782299
evm.TU.Ap6.1716,NA
evm.TU.Ap6.1717,0.0824093226862069
evm.TU.Ap6.1718,0.163835429155348
evm.TU.Ap6.1719,-2.15322063785221
evm.TU.Ap6.172,-1.0310346844101
evm.TU.Ap6.1720,-0.05791973739127
evm.TU.Ap6.1721,-2.49568134037633
evm.TU.Ap6.1722,0.008234937892299
evm.TU.Ap6.1723,0.0154125888019849
evm.TU.Ap6.1724,-0.209951007383243
evm.TU.Ap6.1725,-0.05791973739127
evm.TU.Ap6.1726,-0.209948764240596
evm.TU.Ap6.1727,NA
evm.TU.Ap6.1728,-0.219223997200088
evm.TU.Ap6.1729,NA
evm.TU.Ap6.173,-1.01656437149895
evm.TU.Ap6.1730,NA
evm.TU.Ap6.1731,-1.79583173809938
evm.TU.Ap6.1732,0.0286928374762814
evm.TU.Ap6.1733,-0.953420833377207
evm.TU.Ap6.1734,1.50126736144572
evm.TU.Ap6.1735,NA
evm.TU.Ap6.1736,0.682848027689793
evm.TU.Ap6.1737,0.542434612563219
evm.TU.Ap6.1738,-0.071234338100917
evm.TU.Ap6.1739,-0.13154380676429
evm.TU.Ap6.174,-0.782227390985708
evm.TU.Ap6.1740,-0.702752803795043
evm.TU.Ap6.1741,2.05711195827683
evm.TU.Ap6.1742,3.19770926915694
evm.TU.Ap6.1743,-0.437063905199372
evm.TU.Ap6.1744,NA
evm.TU.Ap6.1745,-2.37991204171429
evm.TU.Ap6.1746,0.2760102430752
evm.TU.Ap6.1747,0.635112620878461
evm.TU.Ap6.1748,NA
evm.TU.Ap6.1749,2.16206127034832
evm.TU.Ap6.175,-0.0873384214126427
evm.TU.Ap6.1750_evm.TU.Ap6.1753,-0.276887496302788
evm.TU.Ap6.1751,NA
evm.TU.Ap6.1752,NA
evm.TU.Ap6.1754,NA
evm.TU.Ap6.1755,NA
evm.TU.Ap6.1756,1.01948984350615
evm.TU.Ap6.1757,NA
evm.TU.Ap6.1758,NA
evm.TU.Ap6.1759,NA
evm.TU.Ap6.176,-0.13765094254911
evm.TU.Ap6.1760,NA
evm.TU.Ap6.1761,0.160266617236988
evm.TU.Ap6.1762,-0.602631866024973
evm.TU.Ap6.1763,-0.58237548628519
evm.TU.Ap6.1764,-0.331696371832532
evm.TU.Ap6.1765,0.920641518380358
evm.TU.Ap6.1766,0.00373550684908758
evm.TU.Ap6.1767,NA
evm.TU.Ap6.1768,-0.673726901244359
evm.TU.Ap6.1769,-1.64266421885748
evm.TU.Ap6.177,NA
evm.TU.Ap6.1770,-0.924225585804932
evm.TU.Ap6.1771,-5.38217470204757
evm.TU.Ap6.1772,-0.209948764240596
evm.TU.Ap6.1773,-1.12999444825373
evm.TU.Ap6.1774,-0.209949885811448
evm.TU.Ap6.1775,NA
evm.TU.Ap6.1776,0.131579520639882
evm.TU.Ap6.1777,NA
evm.TU.Ap6.1778,-0.434360812647767
evm.TU.Ap6.1779,NA
evm.TU.Ap6.178,-0.0579207263709563
evm.TU.Ap6.1780,NA
evm.TU.Ap6.1781,NA
evm.TU.Ap6.1782,-0.0579207263709563
evm.TU.Ap6.1783,0.4388564806774
evm.TU.Ap6.1784,-0.211910119142828
evm.TU.Ap6.1785,0.140617752966505
evm.TU.Ap6.1786,NA
evm.TU.Ap6.1787,-3.87816630666487
evm.TU.Ap6.1788,-0.820350429974766
evm.TU.Ap6.1789,0.0445873706040026
evm.TU.Ap6.179,0.219220931136033
evm.TU.Ap6.1790,0.701588772597287
evm.TU.Ap6.1791,-0.426110977162259
evm.TU.Ap6.1792,0.656928381920906
evm.TU.Ap6.1793,0.192046112652331
evm.TU.Ap6.1794,1.13114112961225
evm.TU.Ap6.1795,NA
evm.TU.Ap6.1796,-1.08890376769798
evm.TU.Ap6.1797,-0.13154380676429
evm.TU.Ap6.1798,0.00439481722512961
evm.TU.Ap6.1799,NA
evm.TU.Ap6.18,-0.0579226285045108
evm.TU.Ap6.180,1.92310024674307
evm.TU.Ap6.1800,-0.232502173491671
evm.TU.Ap6.1801,NA
evm.TU.Ap6.1802,0.433025611474609
evm.TU.Ap6.1803,3.70093594095815
evm.TU.Ap6.1804,NA
evm.TU.Ap6.1805,0.251363392045517
evm.TU.Ap6.1806,-0.565879271857112
evm.TU.Ap6.1807,0.250646275026331
evm.TU.Ap6.1808,-0.00868724960599057
evm.TU.Ap6.1809,NA
evm.TU.Ap6.181,1.26035243145705
evm.TU.Ap6.1810,NA
evm.TU.Ap6.1811,NA
evm.TU.Ap6.1812,0.0495922231823869
evm.TU.Ap6.1813,-0.116136059259764
evm.TU.Ap6.1814,-0.277208938538634
evm.TU.Ap6.1815,-0.444314059310355
evm.TU.Ap6.1816,-0.989063044698838
evm.TU.Ap6.1817,NA
evm.TU.Ap6.1818,-0.057921715351539
evm.TU.Ap6.1819,0.00823399439037612
evm.TU.Ap6.182,0.23845218982505
evm.TU.Ap6.1820,NA
evm.TU.Ap6.1821,NA
evm.TU.Ap6.1822,-0.33979596370057
evm.TU.Ap6.1823,NA
evm.TU.Ap6.1824,-1.62830162630016
evm.TU.Ap6.1825,-0.214596369490801
evm.TU.Ap6.1826,-0.131544861199811
evm.TU.Ap6.1827,0.0154125888019849
evm.TU.Ap6.1828,NA
evm.TU.Ap6.1829,NA
evm.TU.Ap6.183,NA
evm.TU.Ap6.1830,0.0562938196254602
evm.TU.Ap6.1831,NA
evm.TU.Ap6.1832,-0.490105874535304
evm.TU.Ap6.1833,-0.783318264973806
evm.TU.Ap6.1834,-0.485936004255651
evm.TU.Ap6.1835,-0.363208601408913
evm.TU.Ap6.1836,NA
evm.TU.Ap6.1837,1.71051350480431
evm.TU.Ap6.1838,1.13823346862022
evm.TU.Ap6.1839,-0.229700455978495
evm.TU.Ap6.184,NA
evm.TU.Ap6.1840,NA
evm.TU.Ap6.1841,NA
evm.TU.Ap6.1842,-0.05791973739127
evm.TU.Ap6.1843,NA
evm.TU.Ap6.1844,-0.05791973739127
evm.TU.Ap6.1845,-0.519454620347953
evm.TU.Ap6.1846,NA
evm.TU.Ap6.1847,-0.837712172774015
evm.TU.Ap6.1848,0.660643579313952
evm.TU.Ap6.1849,5.04748938251165
evm.TU.Ap6.185,2.23324636335387
evm.TU.Ap6.1850,0.431141400005545
evm.TU.Ap6.1851,-0.216585062581777
evm.TU.Ap6.1852,NA
evm.TU.Ap6.1853,-0.314979651687427
evm.TU.Ap6.1854,0.175593831101972
evm.TU.Ap6.1855,NA
evm.TU.Ap6.1856,0.240135466679026
evm.TU.Ap6.1857,-0.209951007383243
evm.TU.Ap6.1858,0.314232815064895
evm.TU.Ap6.1859,NA
evm.TU.Ap6.186,0.0227757213761306
evm.TU.Ap6.1860,NA
evm.TU.Ap6.1861,NA
evm.TU.Ap6.1862,0.407884323865679
evm.TU.Ap6.1863,-0.0640452699655981
evm.TU.Ap6.1864,-0.13154380676429
evm.TU.Ap6.1865,13.2385369910263
evm.TU.Ap6.1866,NA
evm.TU.Ap6.1867,0.0963240780722028
evm.TU.Ap6.1868,NA
evm.TU.Ap6.1869,NA
evm.TU.Ap6.187,-0.219225342379263
evm.TU.Ap6.1870,NA
evm.TU.Ap6.1871,0.00532759470500431
evm.TU.Ap6.1872,NA
evm.TU.Ap6.1873,NA
evm.TU.Ap6.1874,NA
evm.TU.Ap6.1875,NA
evm.TU.Ap6.1876,3.15192234872373
evm.TU.Ap6.1877,3.45324344588241
evm.TU.Ap6.1878,3.99344899228882
evm.TU.Ap6.1879,0.144002550743559
evm.TU.Ap6.188,-2.29642455222767
evm.TU.Ap6.1880,10.254102325113
evm.TU.Ap6.1881,3.64905012781779
evm.TU.Ap6.1882,23.7938394706697
evm.TU.Ap6.1883,-0.261524644621489
evm.TU.Ap6.1884,-0.393886176368087
evm.TU.Ap6.1885,NA
evm.TU.Ap6.1886,NA
evm.TU.Ap6.1887,NA
evm.TU.Ap6.1888,0.418868880876019
evm.TU.Ap6.1889,1.51579142233803
evm.TU.Ap6.189,NA
evm.TU.Ap6.1890,-0.314805926369508
evm.TU.Ap6.1891,0.102476733440885
evm.TU.Ap6.1892,0.0077919439770677
evm.TU.Ap6.1893,-0.174306758092325
evm.TU.Ap6.1894,1.96924428931255
evm.TU.Ap6.1895,-0.089134198021225
evm.TU.Ap6.1896,-0.0579207263709563
evm.TU.Ap6.1897,1.47776545589676
evm.TU.Ap6.1898,1.75893836184815
evm.TU.Ap6.1899,-1.07663539895399
evm.TU.Ap6.19,-3.99740194718447
evm.TU.Ap6.190,-0.482141181394947
evm.TU.Ap6.1900,-0.233340639219074
evm.TU.Ap6.1901,-0.0655830316734395
evm.TU.Ap6.1902,-0.350434311009835
evm.TU.Ap6.1903,-1.94915210351911
evm.TU.Ap6.1904,-0.634481850875444
evm.TU.Ap6.1905,0.0912509235765829
evm.TU.Ap6.1906,0.0973310147227408
evm.TU.Ap6.1907,0.216911354419961
evm.TU.Ap6.1908,0.0875383407730906
evm.TU.Ap6.1909,NA
evm.TU.Ap6.191,-0.329818689633377
evm.TU.Ap6.1910,NA
evm.TU.Ap6.1911,-1.41144928816665
evm.TU.Ap6.1912,0.00679013224604053
evm.TU.Ap6.1913,-0.170384602357418
evm.TU.Ap6.1914,-0.229642877454587
evm.TU.Ap6.1915,NA
evm.TU.Ap6.1916,-0.0656810742287664
evm.TU.Ap6.1917,NA
evm.TU.Ap6.1918,0.0422080887828948
evm.TU.Ap6.1919,0.565130181044953
evm.TU.Ap6.192,NA
evm.TU.Ap6.1920,4.43012618856825
evm.TU.Ap6.1921,0.184770703534362
evm.TU.Ap6.1922,-0.241670667803694
evm.TU.Ap6.1923,0.447223162130778
evm.TU.Ap6.1924,-0.269913039992088
evm.TU.Ap6.1925,NA
evm.TU.Ap6.1926,1.36097186950322
evm.TU.Ap6.1927,-2.38005000747649
evm.TU.Ap6.1928,NA
evm.TU.Ap6.1929,NA
evm.TU.Ap6.193,-0.843043922261887
evm.TU.Ap6.1930,-0.131547557805686
evm.TU.Ap6.1931,0.791005194008448
evm.TU.Ap6.1932,NA
evm.TU.Ap6.1933,0.100314003959648
evm.TU.Ap6.1934,NA
evm.TU.Ap6.1935,-0.209949885811448
evm.TU.Ap6.1936,NA
evm.TU.Ap6.1937,NA
evm.TU.Ap6.1938,NA
evm.TU.Ap6.1939,NA
evm.TU.Ap6.194,-1.35617665589437
evm.TU.Ap6.1940,NA
evm.TU.Ap6.1941,NA
evm.TU.Ap6.1942,NA
evm.TU.Ap6.1943,NA
evm.TU.Ap6.1944,NA
evm.TU.Ap6.1945,NA
evm.TU.Ap6.1946,-0.0579227014169515
evm.TU.Ap6.1947,NA
evm.TU.Ap6.1948,-0.298211876426778
evm.TU.Ap6.1949,-0.0579216822876572
evm.TU.Ap6.195,-0.05791973739127
evm.TU.Ap6.1950,-0.0859899357996039
evm.TU.Ap6.1951,-0.180530650653016
evm.TU.Ap6.1952,NA
evm.TU.Ap6.1953,-0.209949885811448
evm.TU.Ap6.1954,1.51207512794096
evm.TU.Ap6.1955,0.0454995432236184
evm.TU.Ap6.1956,-0.261277381306713
evm.TU.Ap6.1957,0.376636238404772
evm.TU.Ap6.1958,-0.209951167264288
evm.TU.Ap6.1959,0.208571612167624
evm.TU.Ap6.196,NA
evm.TU.Ap6.1960,0.632632938462525
evm.TU.Ap6.1961,-1.2543112812543
evm.TU.Ap6.1962,-0.294304326668503
evm.TU.Ap6.1963,-0.209948764240596
evm.TU.Ap6.1964,NA
evm.TU.Ap6.1965,NA
evm.TU.Ap6.1966,0.358244793361172
evm.TU.Ap6.1967,-0.0613858133954671
evm.TU.Ap6.1968,NA
evm.TU.Ap6.1969,0.256685950687653
evm.TU.Ap6.197,NA
evm.TU.Ap6.1970,-0.184975837040543
evm.TU.Ap6.1971,-1.25470349031906
evm.TU.Ap6.1972,-1.20535572251456
evm.TU.Ap6.1973,0.40638524725567
evm.TU.Ap6.1974,-2.43536518120183
evm.TU.Ap6.1975,6.99524514458262
evm.TU.Ap6.1976,0.983555831137727
evm.TU.Ap6.1977,2.72108569262562
evm.TU.Ap6.1978,0.160267852474469
evm.TU.Ap6.1979,-0.157196670522495
evm.TU.Ap6.198,2.35346663567698
evm.TU.Ap6.1980,0.14041657763062
evm.TU.Ap6.1981,NA
evm.TU.Ap6.1982,0.237324207448037
evm.TU.Ap6.1983,-0.119067486947603
evm.TU.Ap6.1984,-0.0334412578743616
evm.TU.Ap6.1985,-0.875902413173849
evm.TU.Ap6.1986,-0.373034871577303
evm.TU.Ap6.1987,NA
evm.TU.Ap6.1988,-1.0125022858967
evm.TU.Ap6.1989,-0.492630310775735
evm.TU.Ap6.199,-9.97814252599545
evm.TU.Ap6.1990,0.00763347150001735
evm.TU.Ap6.1991,-2.2489945420883
evm.TU.Ap6.1992,NA
evm.TU.Ap6.1993,NA
evm.TU.Ap6.1994,NA
evm.TU.Ap6.1995,-1.53258053433266
evm.TU.Ap6.1996,NA
evm.TU.Ap6.1997,-0.210995662798597
evm.TU.Ap6.1998,-0.05791973739127
evm.TU.Ap6.1999,-2.12224190631516
evm.TU.Ap6.2,-0.40000904774937
evm.TU.Ap6.20,-2.36782430759011
evm.TU.Ap6.200,-1.95548946190393
evm.TU.Ap6.2000,0.0384099217827376
evm.TU.Ap6.2001,NA
evm.TU.Ap6.2002,-4.57047985546671
evm.TU.Ap6.2003,NA
evm.TU.Ap6.2004,-0.209949885811448
evm.TU.Ap6.2005,NA
evm.TU.Ap6.2006,-2.15138407597542
evm.TU.Ap6.2007,-0.28921431702087
evm.TU.Ap6.2008,NA
evm.TU.Ap6.2009,NA
evm.TU.Ap6.201,0.282953310306238
evm.TU.Ap6.2010,-0.0512154897998357
evm.TU.Ap6.2011,-0.0322255101068561
evm.TU.Ap6.2012,4.05162028623332
evm.TU.Ap6.2013_evm.TU.Ap6.2014_evm.TU.Ap6.2015_evm.TU.Ap6.2016,2.96683960171912
evm.TU.Ap6.2017,1.74437828472837
evm.TU.Ap6.2018,-0.057924142228185
evm.TU.Ap6.2019,NA
evm.TU.Ap6.202,2.07189224077315
evm.TU.Ap6.2020,0.320552344978037
evm.TU.Ap6.2021,0.163579167528449
evm.TU.Ap6.2022,-0.231068465678642
evm.TU.Ap6.2023,NA
evm.TU.Ap6.2024,NA
evm.TU.Ap6.2025,NA
evm.TU.Ap6.2026,NA
evm.TU.Ap6.2027,NA
evm.TU.Ap6.2028,NA
evm.TU.Ap6.2029,NA
evm.TU.Ap6.203,-0.0477561132788276
evm.TU.Ap6.2030,0.475637019831563
evm.TU.Ap6.2031,1.2306359780194
evm.TU.Ap6.2032,1.60596864909136
evm.TU.Ap6.2033,-1.46931969054978
evm.TU.Ap6.2034,NA
evm.TU.Ap6.2035,1.8177133142945
evm.TU.Ap6.2036,3.42268789380262
evm.TU.Ap6.2037,-0.209951220531396
evm.TU.Ap6.2038,0.286872122355278
evm.TU.Ap6.2039,-0.417271865496156
evm.TU.Ap6.204,NA
evm.TU.Ap6.2040,-0.301109734389387
evm.TU.Ap6.2041,-0.231222009656028
evm.TU.Ap6.2042,-2.32461273888038
evm.TU.Ap6.2043,0.492931286423058
evm.TU.Ap6.2044,NA
evm.TU.Ap6.2045,-3.0540145891347
evm.TU.Ap6.2046,-0.264400811111224
evm.TU.Ap6.2047,-4.20521202175727
evm.TU.Ap6.2048,-0.396747205449448
evm.TU.Ap6.2049,-0.458054515242239
evm.TU.Ap6.205,NA
evm.TU.Ap6.2050,-0.0719695992996059
evm.TU.Ap6.2051,0.00823118392149248
evm.TU.Ap6.2052,-0.209948764240596
evm.TU.Ap6.2053,-0.503467786334518
evm.TU.Ap6.2054,-0.842509786650844
evm.TU.Ap6.2055,NA
evm.TU.Ap6.2056,-0.05791973739127
evm.TU.Ap6.2057,-1.15575558104587
evm.TU.Ap6.2058,0.226516532710062
evm.TU.Ap6.2059,1.51508815944787
evm.TU.Ap6.206,-0.184777958653504
evm.TU.Ap6.2060,-0.255576697906464
evm.TU.Ap6.2061,0.798623308012228
evm.TU.Ap6.2062,3.29109288395321
evm.TU.Ap6.2063,4.17735883454306
evm.TU.Ap6.2064,0.0775159535408664
evm.TU.Ap6.2065,1.20724968959137
evm.TU.Ap6.2066,0.439494136928167
evm.TU.Ap6.2067,-1.27107798547671
evm.TU.Ap6.2068,NA
evm.TU.Ap6.2069,-0.57540411090108
evm.TU.Ap6.207,NA
evm.TU.Ap6.2070,0.105905653591987
evm.TU.Ap6.2071,0.154906437503713
evm.TU.Ap6.2072,1.68696591670533
evm.TU.Ap6.2073,NA
evm.TU.Ap6.2074,NA
evm.TU.Ap6.2075,NA
evm.TU.Ap6.2076,NA
evm.TU.Ap6.2077,NA
evm.TU.Ap6.2078,-0.68528943481969
evm.TU.Ap6.2079,NA
evm.TU.Ap6.208,-0.209950905947454
evm.TU.Ap6.2080,-0.215727751162966
evm.TU.Ap6.2081,NA
evm.TU.Ap6.2082,0.323504094857812
evm.TU.Ap6.2083,-0.13154380676429
evm.TU.Ap6.2084,NA
evm.TU.Ap6.2085,NA
evm.TU.Ap6.2086,-0.065704026384347
evm.TU.Ap6.2087,-0.05791973739127
evm.TU.Ap6.2088,NA
evm.TU.Ap6.2089,NA
evm.TU.Ap6.209,0.163209874419933
evm.TU.Ap6.2090,-0.20995501929267
evm.TU.Ap6.2091,NA
evm.TU.Ap6.2092,NA
evm.TU.Ap6.2093,-0.685329104429089
evm.TU.Ap6.2094,-2.34586460913725
evm.TU.Ap6.2095,-1.12743790177842
evm.TU.Ap6.2096,-0.598812537343128
evm.TU.Ap6.2097,-0.0608388169261176
evm.TU.Ap6.2098,0.0891264612139641
evm.TU.Ap6.2099,NA
evm.TU.Ap6.21,1.30468671925532
evm.TU.Ap6.210,-0.615131681513946
evm.TU.Ap6.2100,NA
evm.TU.Ap6.2101,-0.131546065947073
evm.TU.Ap6.2102,1.04206867949105
evm.TU.Ap6.2103,-0.330058714490442
evm.TU.Ap6.2104,-0.01848217525881
evm.TU.Ap6.2105,0.326086981981367
evm.TU.Ap6.2106,-0.380054275106645
evm.TU.Ap6.2107,NA
evm.TU.Ap6.2108,-1.21022036311147
evm.TU.Ap6.2109,-0.209949885811448
evm.TU.Ap6.211,-0.286700921050018
evm.TU.Ap6.2110,-0.209948764240596
evm.TU.Ap6.2111,NA
evm.TU.Ap6.2112,0.270119407624521
evm.TU.Ap6.2113,-1.99265141074158
evm.TU.Ap6.2114,NA
evm.TU.Ap6.2115,-0.05791973739127
evm.TU.Ap6.2116,NA
evm.TU.Ap6.2117,-0.209949885811448
evm.TU.Ap6.2118,NA
evm.TU.Ap6.2119,NA
evm.TU.Ap6.212,-0.0579237469292664
evm.TU.Ap6.2120,NA
evm.TU.Ap6.2121,NA
evm.TU.Ap6.2122,NA
evm.TU.Ap6.2123,-0.0579227014169513
evm.TU.Ap6.2124,NA
evm.TU.Ap6.2125,0.205619288514567
evm.TU.Ap6.2126,0.00847265510938668
evm.TU.Ap6.2127,1.32114005758857
evm.TU.Ap6.2128,-0.808287291851929
evm.TU.Ap6.2129,0.393404911739725
evm.TU.Ap6.213,NA
evm.TU.Ap6.2130,-0.338392620866204
evm.TU.Ap6.2131,NA
evm.TU.Ap6.2132,NA
evm.TU.Ap6.2133,NA
evm.TU.Ap6.2134,NA
evm.TU.Ap6.2135,-0.075833118847837
evm.TU.Ap6.2136,0.393967437162632
evm.TU.Ap6.2137,-0.293803008400973
evm.TU.Ap6.2138,-4.30485579106158
evm.TU.Ap6.2139,-2.53175945348255
evm.TU.Ap6.214,NA
evm.TU.Ap6.2140,-2.50286089150367
evm.TU.Ap6.2141,0.077121730066569
evm.TU.Ap6.2142,-0.158243722344357
evm.TU.Ap6.2143,NA
