genes,signedlogP
evm.TU.Ap1.1421,-4.97236690526815
evm.TU.Ap1.1422,NA
evm.TU.Ap1.1423,NA
evm.TU.Ap1.1424,NA
evm.TU.Ap1.1425,NA
evm.TU.Ap1.1426,NA
evm.TU.Ap1.1427,NA
evm.TU.Ap1.1428,-0.311283905157117
evm.TU.Ap1.1429,-0.00171298425494119
evm.TU.Ap1.143,-0.948246639074956
evm.TU.Ap1.1430,-0.510033579544846
evm.TU.Ap1.1431,NA
evm.TU.Ap1.1432,NA
evm.TU.Ap1.1433,-0.0360697838224904
evm.TU.Ap1.1434,NA
evm.TU.Ap1.1435,NA
evm.TU.Ap1.1436,-0.739792580401811
evm.TU.Ap1.1437,NA
evm.TU.Ap1.1438,NA
evm.TU.Ap1.1439,-0.203079963315303
evm.TU.Ap1.144,NA
evm.TU.Ap1.1440_evm.TU.Ap1.1447,-1.68084168283847
evm.TU.Ap1.1441,NA
evm.TU.Ap1.1442,NA
evm.TU.Ap1.1443,NA
evm.TU.Ap1.1444,NA
evm.TU.Ap1.1445,NA
evm.TU.Ap1.1446,NA
evm.TU.Ap1.1448,0.0399063809722604
evm.TU.Ap1.1449,NA
evm.TU.Ap1.145,0.813254445583412
evm.TU.Ap1.1450,0.365882069483982
evm.TU.Ap1.1451,NA
evm.TU.Ap1.1452,NA
evm.TU.Ap1.1453,0.694962164560516
evm.TU.Ap1.1454,0.00320636614305649
evm.TU.Ap1.1455,0.0317719981928539
evm.TU.Ap1.1456,NA
evm.TU.Ap1.1457,0.0317710877618892
evm.TU.Ap1.1458,-0.069955717510241
evm.TU.Ap1.1459,0.307989751886018
evm.TU.Ap1.146,NA
evm.TU.Ap1.1460,NA
evm.TU.Ap1.1461,NA
evm.TU.Ap1.1462,-0.0565580746339428
evm.TU.Ap1.1463,-0.158897938108278
evm.TU.Ap1.1464,-2.51354420590649
evm.TU.Ap1.1465,-0.163227888072212
evm.TU.Ap1.1466,-0.81494583273074
evm.TU.Ap1.1467,-1.01613062916513
evm.TU.Ap1.1468,1.36072250750882
evm.TU.Ap1.1469,0.0615375199924479
evm.TU.Ap1.147,-0.108792116159093
evm.TU.Ap1.1470,2.06795152093438
evm.TU.Ap1.1471,2.82305229947991
evm.TU.Ap1.1472,-0.0905831428617311
evm.TU.Ap1.1473,-0.329711000233417
evm.TU.Ap1.1474,0.61229358524167
evm.TU.Ap1.1475,0.224210288592611
evm.TU.Ap1.1476,-1.49713656967059
evm.TU.Ap1.1477,2.07443735572641
evm.TU.Ap1.1478,13.0793155265136
evm.TU.Ap1.1479,-0.641658675962378
evm.TU.Ap1.148,-0.0699567035812076
evm.TU.Ap1.1480,3.94372732110945
evm.TU.Ap1.1481,0.893173539701038
evm.TU.Ap1.1482,-3.62236681219579
evm.TU.Ap1.1483,0.111661710399831
evm.TU.Ap1.1484,2.87207249777753
evm.TU.Ap1.1485,3.70813034937357
evm.TU.Ap1.1486,0.523257819644811
evm.TU.Ap1.1487,-0.171657845538953
evm.TU.Ap1.1488,0.176162994042671
evm.TU.Ap1.1489,-2.83696815289556
evm.TU.Ap1.149,NA
evm.TU.Ap1.1490,-0.491213748097049
evm.TU.Ap1.1491,0.358777996688335
evm.TU.Ap1.1492,0.277868104710403
evm.TU.Ap1.1493,1.09801399813983
evm.TU.Ap1.1494,-0.0381129135692547
evm.TU.Ap1.1495,-0.202822763674319
evm.TU.Ap1.1496,-0.0360702760586137
evm.TU.Ap1.1497,0.199139312804413
evm.TU.Ap1.1498,0.214961071106441
evm.TU.Ap1.1499,-0.069955717510241
evm.TU.Ap1.15,-0.0227877631107821
evm.TU.Ap1.150,0.798283802798502
evm.TU.Ap1.1500,0.139882078821124
evm.TU.Ap1.1501,-0.00603897437164037
evm.TU.Ap1.1502,-7.18071781197334
evm.TU.Ap1.1503,3.12405540034778
evm.TU.Ap1.1504,-0.432229620875292
evm.TU.Ap1.1505,-3.33496229624197
evm.TU.Ap1.1506,-2.14711409557876
evm.TU.Ap1.1507,0.132508511076255
evm.TU.Ap1.1508,0.345198370501516
evm.TU.Ap1.1509,-1.06376297258884
evm.TU.Ap1.151,NA
evm.TU.Ap1.1510,9.01496455161415
evm.TU.Ap1.1511,0.320121826952618
evm.TU.Ap1.1512,0.268418111601576
evm.TU.Ap1.1513,0.240333724763917
evm.TU.Ap1.1514,NA
evm.TU.Ap1.1515,-0.0517432416496164
evm.TU.Ap1.1516,0.0685463816814907
evm.TU.Ap1.1517,-0.300310131702374
evm.TU.Ap1.1518,0.364949134547701
evm.TU.Ap1.1519,NA
evm.TU.Ap1.152,NA
evm.TU.Ap1.1520,0.485541617156499
evm.TU.Ap1.1521,3.21937160187644
evm.TU.Ap1.1522,-0.129064035800938
evm.TU.Ap1.1523,0.574006845239979
evm.TU.Ap1.1524,-0.00158801428434912
evm.TU.Ap1.1525,2.99031505346289
evm.TU.Ap1.1526,-0.412369170906386
evm.TU.Ap1.1527,0.66219469194599
evm.TU.Ap1.1528,-0.510608810921607
evm.TU.Ap1.1529,-0.120832777871829
evm.TU.Ap1.153,NA
evm.TU.Ap1.1530,0.458711387857005
evm.TU.Ap1.1531,-1.43437672667848
evm.TU.Ap1.1532,-0.521686663677279
evm.TU.Ap1.1533,-0.128916958788182
evm.TU.Ap1.1534,-2.23242625441586
evm.TU.Ap1.1535,-0.897066170761904
evm.TU.Ap1.1536,-0.144571423609828
evm.TU.Ap1.1537,-0.000928276704003402
evm.TU.Ap1.1538,3.69180410488013
evm.TU.Ap1.1539,-2.58553928042249
evm.TU.Ap1.154,NA
evm.TU.Ap1.1540,1.2016158140774
evm.TU.Ap1.1541,-0.754330777283762
evm.TU.Ap1.1542,6.35093190202288
evm.TU.Ap1.1543,-0.62518398341557
evm.TU.Ap1.1544,0.229063019126546
evm.TU.Ap1.1545,2.30754986778674
evm.TU.Ap1.1546,1.36505240811876
evm.TU.Ap1.1547,13.1994803689721
evm.TU.Ap1.1549,NA
evm.TU.Ap1.155,-0.0699557175102409
evm.TU.Ap1.1550,NA
evm.TU.Ap1.1551,NA
evm.TU.Ap1.1552,NA
evm.TU.Ap1.1553,NA
evm.TU.Ap1.1554,NA
evm.TU.Ap1.1555,NA
evm.TU.Ap1.1556,NA
evm.TU.Ap1.1557,NA
evm.TU.Ap1.1558,NA
evm.TU.Ap1.1559,NA
evm.TU.Ap1.156,NA
evm.TU.Ap1.1560,NA
evm.TU.Ap1.1561,NA
evm.TU.Ap1.1562,NA
evm.TU.Ap1.1563_evm.TU.Ap1.1548,9.11922145299889
evm.TU.Ap1.1564,NA
evm.TU.Ap1.1565,0.549329057721618
evm.TU.Ap1.1566,0.325506251020904
evm.TU.Ap1.1567,1.63930165114118
evm.TU.Ap1.1568,NA
evm.TU.Ap1.1569,-0.415849123359195
evm.TU.Ap1.157,NA
evm.TU.Ap1.1570,0.0317715015946666
evm.TU.Ap1.1571,0.0318744033970683
evm.TU.Ap1.1572,-0.676376609708894
evm.TU.Ap1.1573,0.394113043680723
evm.TU.Ap1.1574,-0.000937344125936482
evm.TU.Ap1.1575,-0.19648283854396
evm.TU.Ap1.1576,1.0568550237175
evm.TU.Ap1.1577,-0.144699669006858
evm.TU.Ap1.1578,6.1840584534613
evm.TU.Ap1.1579,-0.241855632624845
evm.TU.Ap1.158,NA
evm.TU.Ap1.1580,-0.0336878698312195
evm.TU.Ap1.1581,4.56188536138668
evm.TU.Ap1.1582,0.447486272789568
evm.TU.Ap1.1583,0.581562637895276
evm.TU.Ap1.1584,0.356158485118004
evm.TU.Ap1.1585,1.56992498894453
evm.TU.Ap1.1586,-2.21879237432986
evm.TU.Ap1.1587,-0.661849129753297
evm.TU.Ap1.1588,-0.286545360916622
evm.TU.Ap1.1589,NA
evm.TU.Ap1.159,NA
evm.TU.Ap1.1590,0.759987490520106
evm.TU.Ap1.1591,1.27712213555492
evm.TU.Ap1.1592,NA
evm.TU.Ap1.1593,NA
evm.TU.Ap1.1594,-0.512349652352564
evm.TU.Ap1.1595,0.649371494906521
evm.TU.Ap1.1596,-0.193366334865432
evm.TU.Ap1.1597,0.686015583361483
evm.TU.Ap1.1598,1.12959584425792
evm.TU.Ap1.1599,-0.208603701179483
evm.TU.Ap1.16,-0.762088627478042
evm.TU.Ap1.160,NA
evm.TU.Ap1.1600,-9.71347825234505
evm.TU.Ap1.1601,-1.76390622083622
evm.TU.Ap1.1602,-1.06664853081956
evm.TU.Ap1.1603,-3.98824416989233
evm.TU.Ap1.1604,1.80500767118697
evm.TU.Ap1.1605,1.0391664967948
evm.TU.Ap1.1606,-0.251854380906084
evm.TU.Ap1.1607,1.09587091791757
evm.TU.Ap1.1608,0.474687827607742
evm.TU.Ap1.1609,3.453233933197
evm.TU.Ap1.161,NA
evm.TU.Ap1.1610,13.7786946864138
evm.TU.Ap1.1611,14.3107412315729
evm.TU.Ap1.1612,0.985230928870201
evm.TU.Ap1.1613,0.0399337202064211
evm.TU.Ap1.1614,4.69149978791157
evm.TU.Ap1.1615,0.799671962325754
evm.TU.Ap1.1616,-1.28031327010295
evm.TU.Ap1.1617,-6.62844915585019
evm.TU.Ap1.1618,-0.426427462784972
evm.TU.Ap1.1619,-0.224184331380819
evm.TU.Ap1.162,NA
evm.TU.Ap1.1620,NA
evm.TU.Ap1.1621,-0.248355196534082
evm.TU.Ap1.1622,-0.0699566607091516
evm.TU.Ap1.1623,NA
evm.TU.Ap1.1624,0.826404272104774
evm.TU.Ap1.1625,-0.000937686584003443
evm.TU.Ap1.1626,NA
evm.TU.Ap1.1627,0.157561539458994
evm.TU.Ap1.1628,-0.514877460240183
evm.TU.Ap1.1629,5.51191152872153
evm.TU.Ap1.163,NA
evm.TU.Ap1.1630,-0.108697055846453
evm.TU.Ap1.1631,9.8737251980947
evm.TU.Ap1.1632,-1.51207945548109
evm.TU.Ap1.1633,-0.243648438678698
evm.TU.Ap1.1634,-0.876582045298153
evm.TU.Ap1.1635,0.0675152898803074
evm.TU.Ap1.1636,NA
evm.TU.Ap1.1637,-0.000929126182663204
evm.TU.Ap1.1638,0.0317711227780074
evm.TU.Ap1.1639,NA
evm.TU.Ap1.164,NA
evm.TU.Ap1.1640,NA
evm.TU.Ap1.1641,-0.962421753506286
evm.TU.Ap1.1642,-1.74889027825777
evm.TU.Ap1.1643,0.0317711577941265
evm.TU.Ap1.1644,0.059570130381741
evm.TU.Ap1.1645,0.00584569823495985
evm.TU.Ap1.1646,0.0152876863710337
evm.TU.Ap1.1647,0.80981260920053
evm.TU.Ap1.1648,NA
evm.TU.Ap1.1649_evm.TU.Ap1.1651,1.6946402278146
evm.TU.Ap1.165,-2.22310599059643
evm.TU.Ap1.1650,NA
evm.TU.Ap1.1652,2.1331902206868
evm.TU.Ap1.1653,-1.27119412996861
evm.TU.Ap1.1654,-0.18090625385353
evm.TU.Ap1.1655,0.48221199181962
evm.TU.Ap1.1656,-0.0890913394065937
evm.TU.Ap1.1657,0.234418547220849
evm.TU.Ap1.1658,-1.1520995230392
evm.TU.Ap1.1659,-0.0256741541754822
evm.TU.Ap1.166,NA
evm.TU.Ap1.1660,0.626283847359148
evm.TU.Ap1.1661,0.748578739840505
evm.TU.Ap1.1662,0.330516376540027
evm.TU.Ap1.1663,-0.349514410681217
evm.TU.Ap1.1664,-0.484908576949109
evm.TU.Ap1.1665,0.205508117617403
evm.TU.Ap1.1666,0.174281064665903
evm.TU.Ap1.1667,-0.174507422913864
evm.TU.Ap1.1668,-1.04408569654233
evm.TU.Ap1.1669,-0.236569025326252
evm.TU.Ap1.167,0.560307191145696
evm.TU.Ap1.1670,-1.76495378260771
evm.TU.Ap1.1671,-0.064841842201871
evm.TU.Ap1.1672,-2.06776575317631
evm.TU.Ap1.1673,-0.306111139751038
evm.TU.Ap1.1674,-0.128209635902251
evm.TU.Ap1.1675,-0.159014511068006
evm.TU.Ap1.1676,-0.0796984041149954
evm.TU.Ap1.1677,0.0411927529141805
evm.TU.Ap1.1678,-0.0360693970644585
evm.TU.Ap1.1679,0.0217463374062546
evm.TU.Ap1.168,-0.155917065806258
evm.TU.Ap1.1680,-3.89509235345857
evm.TU.Ap1.1681,NA
evm.TU.Ap1.1682,3.64261787071105
evm.TU.Ap1.1683,-0.421150626680643
evm.TU.Ap1.1684,-0.145188822371991
evm.TU.Ap1.1685,0.595114654647985
evm.TU.Ap1.1686,-1.89221378999449
evm.TU.Ap1.1687,1.08554542217803
evm.TU.Ap1.1688,-1.3580003049739
evm.TU.Ap1.1689,-1.9333528843847
evm.TU.Ap1.169,0.70370157018537
evm.TU.Ap1.1690,-1.15521354051789
evm.TU.Ap1.1691,0.032161605225697
evm.TU.Ap1.1692,-1.65150533900507
evm.TU.Ap1.1693,NA
evm.TU.Ap1.1694,NA
evm.TU.Ap1.1695,-6.08826401726279
evm.TU.Ap1.1696,0.396841461959331
evm.TU.Ap1.1697,-5.19560644263127
evm.TU.Ap1.1698,-0.00218038646852772
evm.TU.Ap1.1699,-0.299928456320578
evm.TU.Ap1.17,2.77971655769369
evm.TU.Ap1.170,-0.00092868445389366
evm.TU.Ap1.1700,-0.0802601786795789
evm.TU.Ap1.1701,-1.4469449621127
evm.TU.Ap1.1702,-0.302563236602948
evm.TU.Ap1.1703,-1.06712928313975
evm.TU.Ap1.1704,-0.0458825053756883
evm.TU.Ap1.1705,0.150632912521735
evm.TU.Ap1.1706,NA
evm.TU.Ap1.1707,2.16510980464988
evm.TU.Ap1.1708,0.27290977777329
evm.TU.Ap1.1709,-1.85425219698955
evm.TU.Ap1.171,0.0685177837532693
evm.TU.Ap1.1710,-3.09297190039597
evm.TU.Ap1.1711,-1.45170490752174
evm.TU.Ap1.1712,1.58959228267411
evm.TU.Ap1.1713,-1.19789636797707
evm.TU.Ap1.1714,NA
evm.TU.Ap1.1715,1.42796414964322
evm.TU.Ap1.1716,0.272581991310764
evm.TU.Ap1.1717,0.188731270528153
evm.TU.Ap1.1718,0.509080374383982
evm.TU.Ap1.1719,-5.21850231472154
evm.TU.Ap1.172,0.299385539542816
evm.TU.Ap1.1720,-3.70286239408203
evm.TU.Ap1.1721,-0.000928316860539523
evm.TU.Ap1.1722,-0.159683292359922
evm.TU.Ap1.1723,-0.0695580566503441
evm.TU.Ap1.1724,-0.0699557175102409
evm.TU.Ap1.1725,0.533594150676459
evm.TU.Ap1.1726,NA
evm.TU.Ap1.1727,NA
evm.TU.Ap1.1728,-1.01172988625678
evm.TU.Ap1.1729,NA
evm.TU.Ap1.173,2.2169670827246
evm.TU.Ap1.1730,-0.000927834975608541
evm.TU.Ap1.1731,NA
evm.TU.Ap1.1732,NA
evm.TU.Ap1.1733,NA
evm.TU.Ap1.1734,NA
evm.TU.Ap1.1735,-0.0216729558011878
evm.TU.Ap1.1736,1.26141211476661
evm.TU.Ap1.1737,0.307887813416927
evm.TU.Ap1.1738,-1.19660131602149
evm.TU.Ap1.1739,0.360693579322053
evm.TU.Ap1.174,1.10155327421702
evm.TU.Ap1.1740,-0.10490971907929
evm.TU.Ap1.1741,-0.00605622321699918
evm.TU.Ap1.1742,-0.0147446543381966
evm.TU.Ap1.1743,NA
evm.TU.Ap1.1744,-0.486605482611468
evm.TU.Ap1.1745,-0.00172620692163956
evm.TU.Ap1.1746,-2.24285987856423
evm.TU.Ap1.1747,-0.109344280229275
evm.TU.Ap1.1748,-0.387165076992732
evm.TU.Ap1.1749,-8.24836744478347
evm.TU.Ap1.175,0.410848407032293
evm.TU.Ap1.1750,0.184579720661085
evm.TU.Ap1.1751,-1.27437995592864
evm.TU.Ap1.1752,1.31709080416536
evm.TU.Ap1.1753,-0.938858160258347
evm.TU.Ap1.1754,NA
evm.TU.Ap1.1755,-0.069956667304769
evm.TU.Ap1.1756,NA
evm.TU.Ap1.1757,NA
evm.TU.Ap1.1758,0.0189616156559077
evm.TU.Ap1.1759,NA
evm.TU.Ap1.176,0.0826111247596036
evm.TU.Ap1.1760,NA
evm.TU.Ap1.1761,NA
evm.TU.Ap1.1762,-0.736684929793045
evm.TU.Ap1.1763,-0.427587258025574
evm.TU.Ap1.1764,-0.589128172946619
evm.TU.Ap1.1765,NA
evm.TU.Ap1.1766,-0.000929126182663315
evm.TU.Ap1.1767,1.82975644705598
evm.TU.Ap1.1768,0.443010136567645
evm.TU.Ap1.1769,NA
evm.TU.Ap1.177,NA
evm.TU.Ap1.1770,NA
evm.TU.Ap1.1771,-0.00232629671312245
evm.TU.Ap1.1772,-1.18714725503289
evm.TU.Ap1.1773,NA
evm.TU.Ap1.1774,-0.0402913413346943
evm.TU.Ap1.1775,-0.0390025707221861
evm.TU.Ap1.1776,NA
evm.TU.Ap1.1777,0.031771046379301
evm.TU.Ap1.1778,NA
evm.TU.Ap1.1779,NA
evm.TU.Ap1.178,NA
evm.TU.Ap1.1780,NA
evm.TU.Ap1.1781,NA
evm.TU.Ap1.1782,NA
evm.TU.Ap1.1783,NA
evm.TU.Ap1.1784,0.0317719981928539
evm.TU.Ap1.1785,1.99405822895038
evm.TU.Ap1.1786,-0.170747704309173
evm.TU.Ap1.1787,0.993026912827972
evm.TU.Ap1.1788,-0.0336878698312194
evm.TU.Ap1.1789,0.592085337726893
evm.TU.Ap1.179,0.586756790271681
evm.TU.Ap1.1790,-2.17040662789272
evm.TU.Ap1.1791,-0.310812385604853
evm.TU.Ap1.1792_evm.TU.Ap1.1793,1.00551893258132
evm.TU.Ap1.1794,-1.866372428005
evm.TU.Ap1.1795,0.495535807884363
evm.TU.Ap1.1796,-0.0360689399880182
evm.TU.Ap1.1797,-1.75470291491527
evm.TU.Ap1.1798,NA
evm.TU.Ap1.1799,0.0317710813954177
evm.TU.Ap1.18,0.194402019584242
evm.TU.Ap1.180,0.0137781311614296
evm.TU.Ap1.1800,1.55937854100214
evm.TU.Ap1.1801,-0.0159754696454718
evm.TU.Ap1.1802,NA
evm.TU.Ap1.1803,-0.0699571751809815
evm.TU.Ap1.1804,NA
evm.TU.Ap1.1805,NA
evm.TU.Ap1.1806,NA
evm.TU.Ap1.1807,1.06656876367783
evm.TU.Ap1.1808,NA
evm.TU.Ap1.1809,0.24980292642913
evm.TU.Ap1.181,-0.818678931644783
evm.TU.Ap1.1810,1.20582033881356
evm.TU.Ap1.1811,NA
evm.TU.Ap1.1812,NA
evm.TU.Ap1.1813,6.43997253206703
evm.TU.Ap1.1814,NA
evm.TU.Ap1.1815,0.0524794163196544
evm.TU.Ap1.1816,0.779603349625008
evm.TU.Ap1.1817,-0.242858470773483
evm.TU.Ap1.1818,0.523372935837353
evm.TU.Ap1.1819,0.307916865485807
evm.TU.Ap1.182,1.01041691591549
evm.TU.Ap1.1820,3.10159639162036
evm.TU.Ap1.1821,-6.43312160873043
evm.TU.Ap1.1822,-0.641639203198123
evm.TU.Ap1.1823,-1.6039921653306
evm.TU.Ap1.1824,NA
evm.TU.Ap1.1825,NA
evm.TU.Ap1.1826,NA
evm.TU.Ap1.1827,NA
evm.TU.Ap1.1828,-6.33262366550082
evm.TU.Ap1.1829,0.282944669942807
evm.TU.Ap1.183,3.07431653854765
evm.TU.Ap1.1830,1.63661534101555
evm.TU.Ap1.1831,0.0972136679220184
evm.TU.Ap1.1832,1.86893930086784
evm.TU.Ap1.1833,0.0685173127588981
evm.TU.Ap1.1834,1.1160831806936
evm.TU.Ap1.1835,0.160944998503965
evm.TU.Ap1.1836,0.0952099537366765
evm.TU.Ap1.1837,1.04549223827202
evm.TU.Ap1.1838,-3.39082295434485
evm.TU.Ap1.1839,-0.477802557556575
evm.TU.Ap1.184,-0.290555552036642
evm.TU.Ap1.1840,0.00378041728790091
evm.TU.Ap1.1841,0.108831622972212
evm.TU.Ap1.1842,-0.130353466124815
evm.TU.Ap1.1843,-0.00092783497560843
evm.TU.Ap1.1844,NA
evm.TU.Ap1.1845,-1.02626505989221
evm.TU.Ap1.1846,NA
evm.TU.Ap1.1847,-0.036069438616251
evm.TU.Ap1.1848,0.225584841328042
evm.TU.Ap1.1849,-0.102804042214971
evm.TU.Ap1.185,0.229078483470081
evm.TU.Ap1.1850,-0.0493243345293029
evm.TU.Ap1.1851,-0.0481528219162278
evm.TU.Ap1.1852,NA
evm.TU.Ap1.1853,0.481884115265096
evm.TU.Ap1.1854,-0.414966116317446
evm.TU.Ap1.1855,0.0317710877618892
evm.TU.Ap1.1856,NA
evm.TU.Ap1.1857,-0.000928724610446266
evm.TU.Ap1.1858,2.26021992066419
evm.TU.Ap1.1859,-0.10101211770919
evm.TU.Ap1.186,0.982590923433124
evm.TU.Ap1.1860,-0.511499658423287
evm.TU.Ap1.1861,1.53378425395096
evm.TU.Ap1.1862,0.418382090380612
evm.TU.Ap1.1863,0.836063587092727
evm.TU.Ap1.1864,3.29978765894995
evm.TU.Ap1.1865,4.51956416751179
evm.TU.Ap1.1866,NA
evm.TU.Ap1.1867,NA
evm.TU.Ap1.1868,2.07220957267428
evm.TU.Ap1.1869,2.9337659126819
evm.TU.Ap1.187,-1.22621745231281
evm.TU.Ap1.1870,0.348723782144635
evm.TU.Ap1.1871,0.0317719981928539
evm.TU.Ap1.1872,NA
evm.TU.Ap1.1873,-0.925625351266973
evm.TU.Ap1.1874,-2.21206877469988
evm.TU.Ap1.1875,-0.50909316616092
evm.TU.Ap1.1876,-3.33126473241216
evm.TU.Ap1.1877,2.11278476772171
evm.TU.Ap1.1878,-0.0454420308470314
evm.TU.Ap1.1879,-0.644881456628847
evm.TU.Ap1.188,NA
evm.TU.Ap1.1880,-0.932170129882432
evm.TU.Ap1.1881,3.9607547712862
evm.TU.Ap1.1882,-0.252662321193591
evm.TU.Ap1.1883,2.22765656715784
evm.TU.Ap1.1884,0.041375535065443
evm.TU.Ap1.1885,4.25108100039065
evm.TU.Ap1.1886,0.115138622802011
evm.TU.Ap1.1887,0.180998950989817
evm.TU.Ap1.1888,0.566130452597142
evm.TU.Ap1.1889,NA
evm.TU.Ap1.189,1.31166802944205
evm.TU.Ap1.1890,NA
evm.TU.Ap1.1891,NA
evm.TU.Ap1.1892,0.4093731702658
evm.TU.Ap1.1893,1.12187643956504
evm.TU.Ap1.1894,-1.00188366648454
evm.TU.Ap1.1895,0.242854019266479
evm.TU.Ap1.1896,-0.000509895654868892
evm.TU.Ap1.1898_evm.TU.Ap1.1897,0.336278404781798
evm.TU.Ap1.1899,1.71033096355354
evm.TU.Ap1.19,-2.15332363094573
evm.TU.Ap1.190,1.5530827317171
evm.TU.Ap1.1900,-0.00919479431501967
evm.TU.Ap1.1901,1.58110612240819
evm.TU.Ap1.1902,-1.3836094347156
evm.TU.Ap1.1903,-1.83733869286835
evm.TU.Ap1.1904,0.849669355737108
evm.TU.Ap1.1905,0.980784187995638
evm.TU.Ap1.1906,0.0317719981928539
evm.TU.Ap1.1907,NA
evm.TU.Ap1.1908,NA
evm.TU.Ap1.1909,NA
evm.TU.Ap1.191,2.53103027842767
evm.TU.Ap1.1910,0.0685182975648996
evm.TU.Ap1.1911,NA
evm.TU.Ap1.1912,NA
evm.TU.Ap1.1913,NA
evm.TU.Ap1.1914,NA
evm.TU.Ap1.1915,NA
evm.TU.Ap1.1916,NA
evm.TU.Ap1.1917,NA
evm.TU.Ap1.1918,0.447494761117312
evm.TU.Ap1.1919,0.276751644773429
evm.TU.Ap1.192,-0.0525115721132527
evm.TU.Ap1.1920,0.0328969381008412
evm.TU.Ap1.1921,-0.0789567987046954
evm.TU.Ap1.1922,1.57980099624201
evm.TU.Ap1.1923,0.0317715015946666
evm.TU.Ap1.1924,NA
evm.TU.Ap1.1925,-5.7650262040263
evm.TU.Ap1.1926,0.777567107584573
evm.TU.Ap1.1927,-0.0126191459470486
evm.TU.Ap1.1928,0.411060781248795
evm.TU.Ap1.193,0.465666494890609
evm.TU.Ap1.1930,NA
evm.TU.Ap1.1931,NA
evm.TU.Ap1.1932,NA
evm.TU.Ap1.1933_evm.TU.Ap1.1929_evm.TU.Ap1.1934,-0.49432536126028
evm.TU.Ap1.1935,NA
evm.TU.Ap1.1936,-0.188217670936102
evm.TU.Ap1.1937,-0.000927834975608541
evm.TU.Ap1.1938,NA
evm.TU.Ap1.1939,NA
evm.TU.Ap1.194,NA
evm.TU.Ap1.1940,0.0375636274564089
evm.TU.Ap1.1941,NA
evm.TU.Ap1.1942,NA
evm.TU.Ap1.1943,NA
evm.TU.Ap1.1944,0.0317715429772729
evm.TU.Ap1.1945,0.0317715429772729
evm.TU.Ap1.1946,-1.0676791681429
evm.TU.Ap1.1947,NA
evm.TU.Ap1.1948,-0.381469588862982
evm.TU.Ap1.1949,0.0317702473638906
evm.TU.Ap1.195,-0.0825735253016819
evm.TU.Ap1.1950,-0.00092783497560843
evm.TU.Ap1.1951,0.0710469280898814
evm.TU.Ap1.1952,-0.0699562319816339
evm.TU.Ap1.1953,0.0597908016092438
evm.TU.Ap1.1954,2.56626558321626
evm.TU.Ap1.1955,0.763930786721913
evm.TU.Ap1.1956,0.61628574307204
evm.TU.Ap1.1957,-0.15967949956553
evm.TU.Ap1.1958,-0.0616642024940182
evm.TU.Ap1.1959,-2.93761715190926
evm.TU.Ap1.196,-0.182144089843193
evm.TU.Ap1.1960,0.346408536797489
evm.TU.Ap1.1961,NA
evm.TU.Ap1.1962,NA
evm.TU.Ap1.1963,NA
evm.TU.Ap1.1964,-0.678603507446829
evm.TU.Ap1.1965,NA
evm.TU.Ap1.1966,NA
evm.TU.Ap1.1967,NA
evm.TU.Ap1.1968,-0.036070697976299
evm.TU.Ap1.1969,NA
evm.TU.Ap1.197,-0.428155004278195
evm.TU.Ap1.1970,NA
evm.TU.Ap1.1971,NA
evm.TU.Ap1.1972,NA
evm.TU.Ap1.1973,NA
evm.TU.Ap1.1974,NA
evm.TU.Ap1.1975,NA
evm.TU.Ap1.1976,NA
evm.TU.Ap1.1977,0.566899256243113
evm.TU.Ap1.1978,3.24089305448139
evm.TU.Ap1.198,-0.0562715102559292
evm.TU.Ap1.1980,NA
evm.TU.Ap1.1981,NA
evm.TU.Ap1.1982,NA
evm.TU.Ap1.1983,NA
evm.TU.Ap1.1984_evm.TU.Ap1.1979,-0.629787778072946
evm.TU.Ap1.1985,-0.256788218265883
evm.TU.Ap1.1986,-0.494600971670733
evm.TU.Ap1.1987,-4.8866853673684
evm.TU.Ap1.1988,-3.10444342910253
evm.TU.Ap1.1989,-3.43853840400759
evm.TU.Ap1.199,-0.643595173505127
evm.TU.Ap1.1990,-0.384462831464859
evm.TU.Ap1.1991,0.0317715429772729
evm.TU.Ap1.1992,-1.46135093025336
evm.TU.Ap1.1993,-0.000975632904954804
evm.TU.Ap1.1994,0.162859653017934
evm.TU.Ap1.1995,2.60585778969534
evm.TU.Ap1.1996,-0.0360698541410967
evm.TU.Ap1.1997,-2.10165898408455
evm.TU.Ap1.1998,0.745210787762824
evm.TU.Ap1.1999,0.00351418987030921
evm.TU.Ap1.2,NA
evm.TU.Ap1.20,0.508555348077797
evm.TU.Ap1.200,-2.40763667502976
evm.TU.Ap1.2000,NA
evm.TU.Ap1.2001,-1.99425492097958
evm.TU.Ap1.2002,-0.134927151045751
evm.TU.Ap1.2003,-1.68641774259362
evm.TU.Ap1.2004,0.202958952400004
evm.TU.Ap1.2005,-0.127941310966393
evm.TU.Ap1.2006,-0.12258979791417
evm.TU.Ap1.2007,NA
evm.TU.Ap1.2008,NA
evm.TU.Ap1.2009,-1.94092084917237
evm.TU.Ap1.201,-0.342642953917206
evm.TU.Ap1.2010,NA
evm.TU.Ap1.2011,-6.67329426493761
evm.TU.Ap1.2012,-2.1084879094459
evm.TU.Ap1.2013,-4.71200000470309
evm.TU.Ap1.2014,-2.23791864596214
evm.TU.Ap1.2015,-0.0295651606509667
evm.TU.Ap1.2016,2.13792553737246
evm.TU.Ap1.2017,-0.69102409602137
evm.TU.Ap1.2018,NA
